,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
10773,ref-t.3.5.11.1.38-ref-t.3.5.11.1.43,ref-bible.0104.33.40.1-ref-bible.0104.33.40.7,667014,667047,105323,105328,ref-t.00003.00005.00011.00001.00038,ref-t.00003.00005.00011.00001.00043,331628,331666,55566,55572,ref-bible.00104.00033.00040.00001,ref-bible.00104.00033.00040.00007,וישמע הכנעני מלך ערד יושב הנגב ,וישמע הכנעני מלך ערד והוא ישב בנגב ,ref-bible
10774,ref-t.3.5.11.2.49-ref-t.3.5.11.2.72,ref-bible.0102.16.35.1-ref-bible.0102.16.35.21,667392,667497,105390,105411,ref-t.00003.00005.00011.00002.00049,ref-t.00003.00005.00011.00002.00072,139643,139736,24525,24542,ref-bible.00102.00016.00035.00001,ref-bible.00102.00016.00035.00021,ובני ישראל אכלו את המן ארבעים שנה עד באם אל ארץ נושבת שאין ת'ל עד באם מה ת'ל עד באם אל קצה ארץ כנען ,ובני ישראל אכלו את המן ארבעים שנה עד באם אל ארץ נושבת את המן אכלו עד באם אל קצה ארץ כנען ,ref-bible
10775,ref-t.3.5.11.8.5-ref-t.3.5.11.8.28,ref-bible.0201.1.1.1-ref-bible.0201.1.2.6,668523,668639,105591,105611,ref-t.00003.00005.00011.00008.00005,ref-t.00003.00005.00011.00008.00028,411432,411526,68777,68790,ref-bible.00201.00001.00001.00001,ref-bible.00201.00001.00002.00006,משה שנ' ויבכו בני ישראל את משה בערבות מואב שלשים יום ואומ' ויהי אחרי מות משה עבד ייי משה עבדי מת ועתה קום עבור ,ויהי אחרי מות משה_עבד_יהוה_ויאמר_יהוה_אל יהושע_בן_נון משרת משה לאמר משה עבדי מת ועתה קום עבר ,ref-bible
10776,ref-t.3.5.11.8.30-ref-t.3.5.11.8.42,ref-bible.0201.1.10.1-ref-bible.0201.1.11.7,668646,668711,105613,105623,ref-t.00003.00005.00011.00008.00030,ref-t.00003.00005.00011.00008.00042,412191,412255,68915,68925,ref-bible.00201.00001.00010.00001,ref-bible.00201.00001.00011.00007,ויצו יהושע את שוטרי העם לאמר עברו בקרב המחנה וצוו את העם לאמר ,ויצו יהושע את שטרי העם לאמר עברו בקרב המחנה וצוו את העם לאמר ,ref-bible
10777,ref-t.3.5.11.9.1-ref-t.3.5.11.9.7,ref-bible.0201.4.19.1-ref-bible.0201.4.19.7,668725,668765,105626,105632,ref-t.00003.00005.00011.00009.00001,ref-t.00003.00005.00011.00009.00007,418342,418382,69923,69929,ref-bible.00201.00004.00019.00001,ref-bible.00201.00004.00019.00007,והעם עלו מן הירדן בעשור לחדש הראשון ,והעם עלו מן הירדן בעשור לחדש הראשון ,ref-bible
10778,ref-t.3.5.11.10.163-ref-t.3.5.11.10.169,ref-bible.0203.28.1.5-ref-bible.0203.28.1.10,669683,669720,105790,105795,ref-t.00003.00005.00011.00010.00163,ref-t.00003.00005.00011.00010.00169,580415,580451,97617,97621,ref-bible.00203.00028.00001.00005,ref-bible.00203.00028.00001.00010,פלשתים את מחניהם לצבא להלחם עם ישראל ,פלשתים את מחניהם לצבא להלחם בישראל ,ref-bible
10779,ref-t.3.5.11.10.197-ref-t.3.5.11.10.204,ref-bible.0203.28.14.1-ref-bible.0203.28.14.9,669853,669890,105818,105825,ref-t.00003.00005.00011.00010.00197,ref-t.00003.00005.00011.00010.00204,581535,581577,97806,97814,ref-bible.00203.00028.00014.00001,ref-bible.00203.00028.00014.00009,ויאמר לה מה תארו ותאמר איש עולה היא ,ויאמר לה מה תארו ותאמר איש זקן עלה והוא ,ref-bible
10780,ref-t.3.5.11.10.213-ref-t.3.5.11.10.221,ref-bible.0203.28.3.2-ref-bible.0203.28.3.9,669927,669981,105834,105841,ref-t.00003.00005.00011.00010.00213,ref-t.00003.00005.00011.00010.00221,580615,580660,97651,97657,ref-bible.00203.00028.00003.00002,ref-bible.00203.00028.00003.00009,מת הוא ואומ' ויספדו כל ישראל ויקברוהו ברמה ובעירו ,מת ויספדו לו כל ישראל ויקברהו ברמה ובעירו ,ref-bible
10781,ref-t.3.5.11.11.5-ref-t.3.5.11.11.14,ref-bible.0203.10.2.1-ref-bible.0203.10.2.10,670085,670146,105857,105866,ref-t.00003.00005.00011.00011.00005,ref-t.00003.00005.00011.00011.00014,535324,535378,89659,89668,ref-bible.00203.00010.00002.00001,ref-bible.00203.00010.00002.00010,בלכתך היום מעמדי וגו' בצלצח היכן מצינו שנקברה רחל בגבול ,בלכתך היום מעמדי ומצאת שני אנשים עם קברת רחל בגבול ,ref-bible
10782,ref-t.3.5.11.11.27-ref-t.3.5.11.11.31,ref-bible.0101.35.19.1-ref-bible.0101.35.19.5,670209,670236,105879,105883,ref-t.00003.00005.00011.00011.00027,ref-t.00003.00005.00011.00011.00031,70397,70425,12567,12571,ref-bible.00101.00035.00019.00001,ref-bible.00101.00035.00019.00005,ותמת רחל ותקבר בדרך אפרת ,ותמת רחל ותקבר בדרך אפרתה ,ref-bible
