,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,baseWork
959,ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.11.04-11.1.34-ref-sifra.11.04-11.1.43,347756,347811,56213,56223,ref-mek.7.16.5.40,ref-mek.7.16.5.50,518942,518994,79150,79159,ref-sifra.11.4-11.1.34,ref-sifra.11.4-11.1.43,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף כאן ,ref-sifra
960,ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.12.04-00.2.9-ref-sifra.12.04-00.2.24,347756,347811,56213,56223,ref-mek.7.16.5.40,ref-mek.7.16.5.50,546869,546950,83383,83398,ref-sifra.12.4-00.2.9,ref-sifra.12.4-00.2.24,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן חילול מה חילול שנאמר להלן זמן אף כאן זמן ומה חילול שנאמר להלן מיתה ,ref-sifra
961,ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.12.12-16.1.9-ref-sifra.12.12-16.1.18,347756,347811,56213,56223,ref-mek.7.16.5.40,ref-mek.7.16.5.50,596230,596284,90537,90546,ref-sifra.12.12-16.1.9,ref-sifra.12.12-16.1.18,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן לקיחה' מה לקיחה' האמורה להלן אגודה אף כאן ,ref-sifra
962,ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.12.13-18.7.8-ref-sifra.12.13-18.7.18,347756,347811,56213,56223,ref-mek.7.16.5.40,ref-mek.7.16.5.50,606185,606240,92096,92106,ref-sifra.12.13-18.7.8,ref-sifra.12.13-18.7.18,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן אזכרה מה אזכרה אמורה להלן מלא הקומץ אף כאן ,ref-sifra
963,ref-mek.7.16.5.40-ref-mek.7.16.5.50,ref-sifra.12.14-19.6.10-ref-sifra.12.14-19.6.21,347756,347811,56213,56223,ref-mek.7.16.5.40,ref-mek.7.16.5.50,609822,609879,92665,92676,ref-sifra.12.14-19.6.10,ref-sifra.12.14-19.6.21,ונאמר להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,ונאמר להלן נשיאת חטא' מה נשיאת חטא' אמור להלן כרת אף כאן ,ref-sifra
964,ref-mek.7.16.5.41-ref-mek.7.16.5.50,ref-sifra.2.11-13.8.73-ref-sifra.2.11-13.8.81,347763,347811,56214,56223,ref-mek.7.16.5.41,ref-mek.7.16.5.50,59947,59993,8965,8973,ref-sifra.2.11-13.8.73,ref-sifra.2.11-13.8.81,להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,להלן בקמצו מה הרמה' אמורה להלן בקומצו אף כאן ,ref-mek
965,ref-mek.7.16.5.41-ref-mek.7.16.5.50,ref-sifra.2.11-13.8.73-ref-sifra.2.11-13.8.81,347763,347811,56214,56223,ref-mek.7.16.5.41,ref-mek.7.16.5.50,59947,59993,8965,8973,ref-sifra.2.11-13.8.73,ref-sifra.2.11-13.8.81,להלן מיתה מה מיתה האמורה להלן שבויה בכלל אף כאן ,להלן בקמצו מה הרמה' אמורה להלן בקומצו אף כאן ,ref-sifra
966,ref-mek.7.16.6.103-ref-mek.7.17.1.8,ref-sifra.12.04-04.17.36-ref-sifra.12.04-04.17.42,348643,348707,56363,56376,ref-mek.7.16.6.103,ref-mek.7.17.1.8,554051,554086,84297,84303,ref-sifra.12.4-04.17.36,ref-sifra.12.4-04.17.42,נאמר אם שכיר הוא בא בשכרו וכי יפתה איש בתולה בא הכתוב ללמד על ,וכשהוא אומר שכיר בא שכיר ולימד על ,ref-mek
967,ref-mek.7.17.1.129-ref-mek.7.17.1.142,ref-sifra.5.1.11.6-ref-sifra.5.1.11.13,349346,349410,56474,56483,ref-mek.7.17.1.129,ref-mek.7.17.1.142,240154,240195,35166,35173,ref-sifra.5.1.11.6,ref-sifra.5.1.11.13,ממנו גזרה שווה נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה ,ממנה נאמר כאן מלוי' ונאמר להלן מילוי' מה ,ref-mek
968,ref-mek.7.17.1.129-ref-mek.7.17.1.142,ref-sifra.5.1.11.6-ref-sifra.5.1.11.13,349346,349410,56474,56483,ref-mek.7.17.1.129,ref-mek.7.17.1.142,240154,240195,35166,35173,ref-sifra.5.1.11.6,ref-sifra.5.1.11.13,ממנו גזרה שווה נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה ,ממנה נאמר כאן מלוי' ונאמר להלן מילוי' מה ,ref-sifra
969,ref-mek.7.17.1.132-ref-mek.7.17.1.146,ref-sifra.3.03-00.5.2-ref-sifra.3.03-00.5.14,349361,349428,56477,56487,ref-mek.7.17.1.132,ref-mek.7.17.1.146,98155,98225,14106,14118,ref-sifra.3.3-00.5.2,ref-sifra.3.3-00.5.14,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן ,נאמרה כאן לקיחה' ונאמרה להלן לקיחה' מה לקיחה' אמורה להלן בכלי אף כאן ,ref-mek
970,ref-mek.7.17.1.132-ref-mek.7.17.1.146,ref-sifra.11.04-11.1.31-ref-sifra.11.04-11.1.43,349361,349428,56477,56487,ref-mek.7.17.1.132,ref-mek.7.17.1.146,518927,518994,79147,79159,ref-sifra.11.4-11.1.31,ref-sifra.11.4-11.1.43,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן ,נאמר כאן הריגה ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף כאן ,ref-mek
971,ref-mek.7.17.1.132-ref-mek.7.17.1.146,ref-sifra.3.03-00.5.2-ref-sifra.3.03-00.5.14,349361,349428,56477,56487,ref-mek.7.17.1.132,ref-mek.7.17.1.146,98155,98225,14106,14118,ref-sifra.3.3-00.5.2,ref-sifra.3.3-00.5.14,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן ,נאמרה כאן לקיחה' ונאמרה להלן לקיחה' מה לקיחה' אמורה להלן בכלי אף כאן ,ref-sifra
972,ref-mek.7.17.1.132-ref-mek.7.17.1.146,ref-sifra.11.04-11.1.31-ref-sifra.11.04-11.1.43,349361,349428,56477,56487,ref-mek.7.17.1.132,ref-mek.7.17.1.146,518927,518994,79147,79159,ref-sifra.11.4-11.1.31,ref-sifra.11.4-11.1.43,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן ,נאמר כאן הריגה ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף כאן ,ref-sifra
973,ref-mek.7.17.1.132-ref-mek.7.17.1.148,ref-sifra.12.04-00.2.6-ref-sifra.12.04-00.2.20,349361,349437,56477,56489,ref-mek.7.17.1.132,ref-mek.7.17.1.148,546854,546927,83380,83394,ref-sifra.12.4-00.2.6,ref-sifra.12.4-00.2.20,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן חמשים מה ,נאמר כאן חילול ונאמר להלן חילול מה חילול שנאמר להלן זמן אף כאן זמן ומה ,ref-mek
974,ref-mek.7.17.1.132-ref-mek.7.17.1.148,ref-sifra.12.04-00.2.6-ref-sifra.12.04-00.2.20,349361,349437,56477,56489,ref-mek.7.17.1.132,ref-mek.7.17.1.148,546854,546927,83380,83394,ref-sifra.12.4-00.2.6,ref-sifra.12.4-00.2.20,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן חמשים מה ,נאמר כאן חילול ונאמר להלן חילול מה חילול שנאמר להלן זמן אף כאן זמן ומה ,ref-sifra
975,ref-mek.7.17.1.132-ref-mek.7.17.1.153,ref-sifra.11.02-05.6.11-ref-sifra.11.02-05.6.27,349361,349461,56477,56494,ref-mek.7.17.1.132,ref-mek.7.17.1.153,498207,498287,75965,75981,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.27,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן חמשים מה להלן בכסף אף כאן בכסף ,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן בכסף שקלים אף כאן בכסף ,ref-mek
976,ref-mek.7.17.1.132-ref-mek.7.17.1.153,ref-sifra.11.02-05.6.11-ref-sifra.11.02-05.6.27,349361,349461,56477,56494,ref-mek.7.17.1.132,ref-mek.7.17.1.153,498207,498287,75965,75981,ref-sifra.11.2-05.6.11,ref-sifra.11.2-05.6.27,נאמר כאן אשר לא אורשה ונאמר להלן אשר לא אורשה מה להלן חמשים אף כאן חמשים מה להלן בכסף אף כאן בכסף ,נאמר כאן איל אשם ונאמר להלן איל אשם מה איל האמור להלן בכסף שקלים אף כאן בכסף ,ref-sifra
977,ref-mek.7.17.1.214-ref-mek.7.17.1.220,ref-sifra.12.05-00.7.20-ref-sifra.12.05-00.7.26,349786,349828,56550,56555,ref-mek.7.17.1.214,ref-mek.7.17.1.220,555584,555626,84540,84545,ref-sifra.12.5-00.7.20,ref-sifra.12.5-00.7.26,אלמנה לכהן גדול גרושה וחלוצה לכהן הדיוט ,אלמנה לכהן גדול גרושה וחלוצה לכהן הדיוט ,ref-mek
978,ref-mek.7.17.1.214-ref-mek.7.17.1.220,ref-sifra.12.05-00.7.20-ref-sifra.12.05-00.7.26,349786,349828,56550,56555,ref-mek.7.17.1.214,ref-mek.7.17.1.220,555584,555626,84540,84545,ref-sifra.12.5-00.7.20,ref-sifra.12.5-00.7.26,אלמנה לכהן גדול גרושה וחלוצה לכהן הדיוט ,אלמנה לכהן גדול גרושה וחלוצה לכהן הדיוט ,ref-sifra
979,ref-mek.7.17.1.356-ref-mek.7.17.1.363,ref-sifra.4.07-00.4.9-ref-sifra.4.07-00.4.19,350503,350540,56664,56669,ref-mek.7.17.1.356,ref-mek.7.17.1.363,197050,197102,28547,28555,ref-sifra.4.7-00.4.9,ref-sifra.4.7-00.4.19,כמה הריני דן_נאמר_כאן כסף ונאמר להלן ,מכמה היא חלה הריני דן_נאמר_כאן לחם חמץ' ונאמר להלן ,ref-mek
980,ref-mek.7.17.1.356-ref-mek.7.17.1.363,ref-sifra.4.07-00.4.9-ref-sifra.4.07-00.4.19,350503,350540,56664,56669,ref-mek.7.17.1.356,ref-mek.7.17.1.363,197050,197102,28547,28555,ref-sifra.4.7-00.4.9,ref-sifra.4.7-00.4.19,כמה הריני דן_נאמר_כאן כסף ונאמר להלן ,מכמה היא חלה הריני דן_נאמר_כאן לחם חמץ' ונאמר להלן ,ref-sifra
981,ref-mek.7.17.2.56-ref-mek.7.17.2.74,ref-sifra.2.04-05.7.4-ref-sifra.2.04-05.7.14,350936,351026,56744,56757,ref-mek.7.17.2.56,ref-mek.7.17.2.74,28413,28479,4284,4292,ref-sifra.2.4-05.7.4,ref-sifra.2.4-05.7.14,תחיה ואתה משיבני מלא תחיה על לא יחיה ר'_יוסי_הגלילי_אומר_נאמר_כאן מכשפה לא תחיה ונאמר כל ,נתחיה לנתחים תלמוד_לומר_אותה אותה לנתחיה ולא נתחיה לנתחים יכול ,ref-mek
982,ref-mek.7.17.2.56-ref-mek.7.17.2.74,ref-sifra.2.04-05.7.4-ref-sifra.2.04-05.7.14,350936,351026,56744,56757,ref-mek.7.17.2.56,ref-mek.7.17.2.74,28413,28479,4284,4292,ref-sifra.2.4-05.7.4,ref-sifra.2.4-05.7.14,תחיה ואתה משיבני מלא תחיה על לא יחיה ר'_יוסי_הגלילי_אומר_נאמר_כאן מכשפה לא תחיה ונאמר כל ,נתחיה לנתחים תלמוד_לומר_אותה אותה לנתחיה ולא נתחיה לנתחים יכול ,ref-sifra
983,ref-mek.7.17.2.107-ref-mek.7.17.2.112,ref-sifra.4.02-03.1.23-ref-sifra.4.02-03.1.27,351182,351214,56781,56786,ref-mek.7.17.2.107,ref-mek.7.17.2.112,172452,172478,24849,24853,ref-sifra.4.2-03.1.23,ref-sifra.4.2-03.1.27,בכלל מכשפים היו ולמה יצאו להקיש ,בכלל היתה ולמה יצאת להקיש ,ref-mek
984,ref-mek.7.17.2.107-ref-mek.7.17.2.112,ref-sifra.4.08-00.4.34-ref-sifra.4.08-00.4.38,351182,351214,56781,56786,ref-mek.7.17.2.107,ref-mek.7.17.2.112,202338,202362,29345,29349,ref-sifra.4.8-00.4.34,ref-sifra.4.8-00.4.38,בכלל מכשפים היו ולמה יצאו להקיש ,בכלל היתה למה יצאת להקיש ,ref-mek
985,ref-mek.7.17.2.107-ref-mek.7.17.2.112,ref-sifra.4.02-03.1.23-ref-sifra.4.02-03.1.27,351182,351214,56781,56786,ref-mek.7.17.2.107,ref-mek.7.17.2.112,172452,172478,24849,24853,ref-sifra.4.2-03.1.23,ref-sifra.4.2-03.1.27,בכלל מכשפים היו ולמה יצאו להקיש ,בכלל היתה ולמה יצאת להקיש ,ref-sifra
986,ref-mek.7.17.2.107-ref-mek.7.17.2.112,ref-sifra.4.08-00.4.34-ref-sifra.4.08-00.4.38,351182,351214,56781,56786,ref-mek.7.17.2.107,ref-mek.7.17.2.112,202338,202362,29345,29349,ref-sifra.4.8-00.4.34,ref-sifra.4.8-00.4.38,בכלל מכשפים היו ולמה יצאו להקיש ,בכלל היתה למה יצאת להקיש ,ref-sifra
987,ref-mek.7.17.2.107-ref-mek.7.17.2.116,ref-sifra.2.12-00.3.14-ref-sifra.2.12-00.3.21,351182,351233,56781,56790,ref-mek.7.17.2.107,ref-mek.7.17.2.116,60509,60550,9040,9047,ref-sifra.2.12-00.3.14,ref-sifra.2.12-00.3.21,בכלל מכשפים היו ולמה יצאו להקיש עליהם ולומר לך מה ,בכלל היתה ולמה יצאת להקיש אליה ולומר מה ,ref-mek
988,ref-mek.7.17.2.107-ref-mek.7.17.2.116,ref-sifra.13.01-00.6.35-ref-sifra.13.01-00.6.41,351182,351233,56781,56790,ref-mek.7.17.2.107,ref-mek.7.17.2.116,613588,613620,93244,93250,ref-sifra.13.1-00.6.35,ref-sifra.13.1-00.6.41,בכלל מכשפים היו ולמה יצאו להקיש עליהם ולומר לך מה ,בכלל היו ולמה יצאו להקיש להם מה ,ref-mek
989,ref-mek.7.17.2.107-ref-mek.7.17.2.116,ref-sifra.2.12-00.3.14-ref-sifra.2.12-00.3.21,351182,351233,56781,56790,ref-mek.7.17.2.107,ref-mek.7.17.2.116,60509,60550,9040,9047,ref-sifra.2.12-00.3.14,ref-sifra.2.12-00.3.21,בכלל מכשפים היו ולמה יצאו להקיש עליהם ולומר לך מה ,בכלל היתה ולמה יצאת להקיש אליה ולומר מה ,ref-sifra
990,ref-mek.7.17.2.107-ref-mek.7.17.2.116,ref-sifra.13.01-00.6.35-ref-sifra.13.01-00.6.41,351182,351233,56781,56790,ref-mek.7.17.2.107,ref-mek.7.17.2.116,613588,613620,93244,93250,ref-sifra.13.1-00.6.35,ref-sifra.13.1-00.6.41,בכלל מכשפים היו ולמה יצאו להקיש עליהם ולומר לך מה ,בכלל היו ולמה יצאו להקיש להם מה ,ref-sifra
991,ref-mek.7.17.2.129-ref-mek.7.17.2.135,ref-sifra.10.08-13.8.16-ref-sifra.10.08-13.8.22,351300,351331,56798,56804,ref-mek.7.17.2.129,ref-mek.7.17.2.135,477338,477369,72662,72668,ref-sifra.10.8-13.8.16,ref-sifra.10.8-13.8.22,לא ימצא בך מעביר בנו ובתו באש ,לא ימצא בך מעביר בנו ובתו באש ,ref-mek
992,ref-mek.7.17.2.129-ref-mek.7.17.2.135,ref-sifra.10.08-13.8.16-ref-sifra.10.08-13.8.22,351300,351331,56798,56804,ref-mek.7.17.2.129,ref-mek.7.17.2.135,477338,477369,72662,72668,ref-sifra.10.8-13.8.16,ref-sifra.10.8-13.8.22,לא ימצא בך מעביר בנו ובתו באש ,לא ימצא בך מעביר בנו ובתו באש ,ref-sifra
993,ref-mek.7.17.2.129-ref-mek.7.17.2.137,ref-sifra.11.04-00.3.60-ref-sifra.11.04-00.3.68,351300,351342,56798,56806,ref-mek.7.17.2.129,ref-mek.7.17.2.137,509213,509255,77635,77643,ref-sifra.11.4-00.3.60,ref-sifra.11.4-00.3.68,לא ימצא בך מעביר בנו ובתו באש קוסם קסמים ,לא ימצא בך מעביר בנו ובתו באש קוסם קסמים ,ref-mek
994,ref-mek.7.17.2.129-ref-mek.7.17.2.137,ref-sifra.11.04-00.3.60-ref-sifra.11.04-00.3.68,351300,351342,56798,56806,ref-mek.7.17.2.129,ref-mek.7.17.2.137,509213,509255,77635,77643,ref-sifra.11.4-00.3.60,ref-sifra.11.4-00.3.68,לא ימצא בך מעביר בנו ובתו באש קוסם קסמים ,לא ימצא בך מעביר בנו ובתו באש קוסם קסמים ,ref-sifra
995,ref-mek.7.17.2.130-ref-mek.7.17.2.135,ref-sifra.11.04-00.6.11-ref-sifra.11.04-00.6.25,351303,351331,56799,56804,ref-mek.7.17.2.130,ref-mek.7.17.2.135,509878,509943,77740,77752,ref-sifra.11.4-00.6.11,ref-sifra.11.4-00.6.25,ימצא בך מעביר בנו ובתו באש ,ימצא בך מעביר בנו ובתו באש אין_לי_אלא בנו ובתו בן בנו ובן בתו ,ref-sifra
996,ref-mek.7.17.3.4-ref-mek.7.17.3.71,ref-sifra.11.04-11.1.8-ref-sifra.11.04-11.2.41,351374,351733,56813,56864,ref-mek.7.17.3.4,ref-mek.7.17.3.71,518799,519212,79130,79194,ref-sifra.11.4-11.1.8,ref-sifra.11.4-11.2.41,בהמה מות יומת למה_נאמר_לפי_שהוא_אומר ואיש אשר יתן שכבתו בבהמה בסקילה אתה אומר בסקילה או_אינו_אלא באחת מכל מיתות האמורות בתורה תלמוד לומר ואת הבהמה תהרוגו נאמר כאן הריגה ונאמר להלן הריגה מה להלן בסקילה אף כאן בסקילה עונש_שמענו_אזהרה_מנין_תלמוד_לומר ובכל בהמה לא תתן שכבתך אין_לי_אלא עונש ואזהרה לשוכב עונש לנשכב מנין_תלמוד_לומר כל שוכב עם בהמה ,יתן שכבתו בבהמה בין גדולה בין קטנה מות יומת בסקילה_אתה_אומר_בסקילה_או באחת מכל המיתות שבתורה תלמוד_לומר_ואת הבהמה תהרוגו נאמר כאן הריגה ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף כאן סקילה הוספה ב למדנו עונש לשוכב עונש לנשכב מנין_תלמוד_לומר_כל שוכב עם בהמה מות יומת אם_אינו_ענין לשוכב תנהו לנשכב למדנו עונש בין לשוכב בין לנשכב אזהרה מנין_תלמוד_לומר ובכל בהמה לא תתן שכבתך לטמאה בה למדנו אזהרה ,ref-sifra
997,ref-mek.7.17.3.14-ref-mek.7.17.3.71,ref-sifra.11.04-11.1.8-ref-sifra.11.04-11.2.14,351421,351733,56819,56864,ref-mek.7.17.3.14,ref-mek.7.17.3.71,518799,519070,79130,79171,ref-sifra.11.4-11.1.8,ref-sifra.11.4-11.2.14,יתן שכבתו בבהמה בסקילה אתה אומר בסקילה או_אינו_אלא באחת מכל מיתות האמורות בתורה תלמוד לומר ואת הבהמה תהרוגו נאמר כאן הריגה ונאמר להלן הריגה מה להלן בסקילה אף כאן בסקילה עונש_שמענו_אזהרה_מנין_תלמוד_לומר ובכל בהמה לא תתן שכבתך אין_לי_אלא עונש ואזהרה לשוכב עונש לנשכב מנין_תלמוד_לומר כל שוכב עם בהמה ,יתן שכבתו בבהמה בין גדולה בין קטנה מות יומת בסקילה_אתה_אומר_בסקילה_או באחת מכל המיתות שבתורה תלמוד_לומר_ואת הבהמה תהרוגו נאמר כאן הריגה ונאמר להלן הריגה מה הריגה האמורה להלן סקילה אף כאן סקילה הוספה ב למדנו עונש לשוכב עונש לנשכב מנין_תלמוד_לומר_כל שוכב עם בהמה ,ref-mek
998,ref-mek.7.17.3.18-ref-mek.7.17.3.31,ref-sifra.11.04-10.8.28-ref-sifra.11.04-10.8.46,351446,351523,56823,56833,ref-mek.7.17.3.18,ref-mek.7.17.3.31,514971,515067,78535,78551,ref-sifra.11.4-10.8.28,ref-sifra.11.4-10.8.46,אתה אומר בסקילה או_אינו_אלא באחת מכל מיתות האמורות בתורה תלמוד לומר ואת ,אתה אומר בחנק או_אינו_אלא באחת בכל מיתות שבתורה אמרת צא וראה כל מיתה הסתומה בתורה אין אתה ,ref-mek
999,ref-mek.7.17.3.18-ref-mek.7.17.3.31,ref-sifra.11.04-10.8.28-ref-sifra.11.04-10.8.46,351446,351523,56823,56833,ref-mek.7.17.3.18,ref-mek.7.17.3.31,514971,515067,78535,78551,ref-sifra.11.4-10.8.28,ref-sifra.11.4-10.8.46,אתה אומר בסקילה או_אינו_אלא באחת מכל מיתות האמורות בתורה תלמוד לומר ואת ,אתה אומר בחנק או_אינו_אלא באחת בכל מיתות שבתורה אמרת צא וראה כל מיתה הסתומה בתורה אין אתה ,ref-sifra
1000,ref-mek.7.17.3.19-ref-mek.7.17.3.54,ref-sifra.11.04-10.10.29-ref-sifra.11.04-10.10.63,351450,351648,56824,56851,ref-mek.7.17.3.19,ref-mek.7.17.3.54,516747,516937,78823,78849,ref-sifra.11.4-10.10.29,ref-sifra.11.4-10.10.63,אומר בסקילה או_אינו_אלא באחת מכל מיתות האמורות בתורה תלמוד לומר ואת הבהמה תהרוגו נאמר כאן הריגה ונאמר להלן הריגה מה להלן בסקילה אף כאן בסקילה עונש_שמענו_אזהרה_מנין_תלמוד_לומר ובכל בהמה לא ,באחת מכל מיתות האמורות בתורה תלמוד לומר דמיהם בם ונאמר להלן דמיהם בם מה דמיהם בם האמורים להלן בסקילה אף דמיהם בם האמורים כאן בסקילה עונש_שמענו_אזהרה_לא_שמענו_תלמוד_לומר_ערות כלתך לא ,ref-sifra
1001,ref-mek.7.17.3.24-ref-mek.7.17.3.40,ref-sifra.11.04-12.10.20-ref-sifra.11.04-12.10.34,351475,351573,56827,56842,ref-mek.7.17.3.24,ref-mek.7.17.3.40,526264,526346,80279,80291,ref-sifra.11.4-12.10.20,ref-sifra.11.4-12.10.34,באחת מכל מיתות האמורות בתורה תלמוד לומר ואת הבהמה תהרוגו נאמר כאן הריגה ונאמר להלן הריגה מה ,אחת מכל העריות האמורות בתורה תלמוד_לומר_עליה נאמר כאן עליה ונאמר להלן עליה מה ,ref-mek
