,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
10255,ref-sifra.12.07-07.4.9-ref-sifra.12.07-07.4.15,ref-sifre-d.247.1.17-ref-sifre-d.247.1.23,563718,563747,85771,85775,ref-sifra.00012.07-07.00004.00009,ref-sifra.00012.07-07.00004.00015,244764,244793,40792,40796,ref-sifre-d.00247.00001.00017,ref-sifre-d.00247.00001.00023,אין_לי_אלא כולם מנין אף מקצתם ,אין_לי_אלא כולו מנין אף מקצתו ,ref-sifre-d
10256,ref-sifra.12.07-07.4.9-ref-sifra.12.07-07.4.15,ref-sifre-d.274.5.12-ref-sifre-d.274.5.18,563718,563747,85771,85775,ref-sifra.00012.07-07.00004.00009,ref-sifra.00012.07-07.00004.00015,261536,261565,43683,43687,ref-sifre-d.00274.00005.00012,ref-sifre-d.00274.00005.00018,אין_לי_אלא כולם מנין אף מקצתם ,אין_לי_אלא כולם מנין אף מקצתן ,ref-sifre-d
10257,ref-sifra.12.08-00.3.50-ref-sifra.12.08-00.3.71,ref-sifre-d.284.6.7-ref-sifre-d.284.6.24,566068,566191,86124,86145,ref-sifra.00012.08-00.00003.00050,ref-sifra.00012.08-00.00003.00071,268487,268578,44845,44862,ref-sifre-d.00284.00006.00007,ref-sifre-d.00284.00006.00024,וליתום אף תחת האמור להלן פרט לכלאים וליוצא דופן ולמחוסר זמן וליתום ומה תחת האמור להלן פרט לטריפה אף תחת האמור כאן ,יתום ונאמר להלן גר יתום מה גר יתום האמור להלן בעושה פחות מסאתים אף גר ויתום האמור כאן ,ref-sifre-d
10258,ref-sifra.12.08-00.3.50-ref-sifra.12.08-00.3.71,ref-sifre-d.285.4.6-ref-sifre-d.285.4.22,566068,566191,86124,86145,ref-sifra.00012.08-00.00003.00050,ref-sifra.00012.08-00.00003.00071,269149,269231,44958,44974,ref-sifre-d.00285.00004.00006,ref-sifre-d.00285.00004.00022,וליתום אף תחת האמור להלן פרט לכלאים וליוצא דופן ולמחוסר זמן וליתום ומה תחת האמור להלן פרט לטריפה אף תחת האמור כאן ,יתום ונאמר להלן גר יתום מה גר יתום האמור להלן פחות מסאתים אף גר יתום האמור כאן ,ref-sifre-d
10259,ref-sifra.12.08-00.3.64-ref-sifra.12.08-00.3.72,ref-sifre-d.291.9.9-ref-sifre-d.291.9.16,566150,566195,86138,86146,ref-sifra.00012.08-00.00003.00064,ref-sifra.00012.08-00.00003.00072,277316,277361,46386,46393,ref-sifre-d.00291.00009.00009,ref-sifre-d.00291.00009.00016,האמור להלן פרט לטריפה אף תחת האמור כאן פרט ,האמור להלן פרט לגרים בישראל האמור כאן פרט ,ref-sifre-d
10260,ref-sifra.12.08-08.2.11-ref-sifra.12.08-08.3.6,ref-sifre-d.132.2.11-ref-sifre-d.132.2.22,568193,568265,86438,86449,ref-sifra.00012.08-08.00002.00011,ref-sifra.00012.08-08.00003.00006,167390,167455,28026,28037,ref-sifre-d.00132.00002.00011,ref-sifre-d.00132.00002.00022,ואת אמו מנין_תלמוד_לומר_לא תשחטו הרי כאן שנים הא כיצד את שבא אחד ושחט ,שהם עשרה ואין שוחטים אותו עליהם הא כיצד אחד ויכול לאכלו שוחטים ,ref-sifre-d
10261,ref-sifra.12.08-08.9.71-ref-sifra.12.08-08.9.87,ref-sifre-d.190.3.15-ref-sifre-d.190.3.25,569917,570001,86707,86720,ref-sifra.00012.08-08.00009.00071,ref-sifra.00012.08-08.00009.00087,201728,201781,33669,33679,ref-sifre-d.00190.00003.00015,ref-sifre-d.00190.00003.00025,יכול אף לענין אותו_ואת_בנו' יהיה הלילה הולך אחר היום נאמר כאן יום אחד ונאמר להלן ,יכול אף אשה תהיה כשרה לעדות נאמר כאן שני ונאמר להלן ,ref-sifre-d
10262,ref-sifra.12.08-08.9.79-ref-sifra.12.08-08.9.106,ref-sifre-d.357.37.20-ref-sifre-d.357.37.29,569958,570101,86713,86736,ref-sifra.00012.08-08.00009.00079,ref-sifra.00012.08-08.00009.00106,388722,388766,65343,65352,ref-sifre-d.00357.00037.00020,ref-sifre-d.00357.00037.00029,הולך אחר היום נאמר כאן יום אחד ונאמר להלן במעשה בראשית יום אחד מה יום אחד האמור במעשה בראשית היום הולך אחר הלילה אף יום אחד האמור כאן ,נא' כאן ימי ונא' להלן ימי מה ימי האמור כאן ,ref-sifre-d
10263,ref-sifra.12.08-08.9.82-ref-sifra.12.08-08.9.95,ref-sifre-d.103.3.7-ref-sifre-d.103.3.17,569973,570042,86716,86726,ref-sifra.00012.08-08.00009.00082,ref-sifra.00012.08-08.00009.00095,141400,141451,23636,23646,ref-sifre-d.00103.00003.00007,ref-sifre-d.00103.00003.00017,נאמר כאן יום אחד ונאמר להלן במעשה בראשית יום אחד מה יום אחד האמור ,נאמר כאן נשר ונאמר להלן נשר מה נשר האמור להלן עשה ,ref-sifre-d
10264,ref-sifra.12.08-08.9.82-ref-sifra.12.08-08.9.96,ref-sifre-d.103.4.4-ref-sifre-d.103.4.14,569973,570049,86716,86727,ref-sifra.00012.08-08.00009.00082,ref-sifra.00012.08-08.00009.00096,141579,141630,23671,23681,ref-sifre-d.00103.00004.00004,ref-sifre-d.00103.00004.00014,נאמר כאן יום אחד ונאמר להלן במעשה בראשית יום אחד מה יום אחד האמור במעשה ,נאמר כאן איה ונאמר להלן איה מה איה האמורה כאן עשה ,ref-sifre-d
