lemma,pointer_in_volume,provenance
 זבדיהZebadiah,Vol-2-B_M-Biblical-Males-Zebadiah-9,[Palestine?] 
 זבדיהZebadiah,Vol-2-B_M-Biblical-Males-Zebadiah-10,[Palestine?] 
 זבדיהZebadiah,Vol-2-B_M-Biblical-Males-Zebadiah-11,[Palestine?] 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-1,Egypt 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-2,Egypt 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-3,Egypt 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-4,Egypt 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-5,Egypt 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-6,Egypt 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-7,Rome 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-8,Rome 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-9,Egypt 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-10,Egypt 
 זבדיהZebadiah,Vol-3-B_M-Biblical-Males-Zebadiah-11,Egypt 
 זבדלהZebedallah,Vol-4-S-H_M-Semitic-Hebrew-Males-Zebedallah-1,Palmyra 
 זבדבולZebedbul,Vol-4-S-H_M-Semitic-Hebrew-Males-Zebedbul-1,Palmyra 
 זבדבולZebedbul,Vol-4-S-H_M-Semitic-Hebrew-Males-Zebedbul-2,Palmyra 
 זבדיהZebediah,Vol-1-B_M-Zebediah-1,[Palestine?] 
 זבדיהZebediah,Vol-1-B_M-Zebediah-2,[Palestine?] 
 זבדיהZebediah,Vol-1-B_M-Zebediah-3,[Palestine?] 
 זבדיהZebediah,Vol-1-B_M-Zebediah-4,[Palestine?] 
 זבדיהZebediah,Vol-1-B_M-Zebediah-5,[Palestine?] 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-1,Babylonia 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-2,Babylonia 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-3,Babylonia 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-4,Babylonia 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-5,Palmyra 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-6,Dura-Europos 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-7,Palmyra 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-8,Palmyra 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-9,Palmyra 
 זבדיהZebediah,Vol-4-B_M-Biblical-Males-Zebediah-10,Palmyra 
 זבינהZebina,Vol-4-S-H_M-Semitic-Hebrew-Males-Zebina-1,Babylonia 
 זבינהZebina,Vol-4-S-H_M-Semitic-Hebrew-Males-Zebina-2,Babylonia 
 זבינהZebina,Vol-4-S-H_M-Semitic-Hebrew-Males-Zebina-3,Babylonia 
 זבינהZebina,Vol-4-S-H_M-Semitic-Hebrew-Males-Zebina-4,Babylonia 
 זבינהZebina,Vol-4-S-H_M-Semitic-Hebrew-Males-Zebina-5,Babylonia 
 זבינתאZebinta,Vol-4-S-H_F-Semitic-Hebrew-Females-Zebinta-1,Babylonia 
 זבינתאZebinta,Vol-4-S-H_F-Semitic-Hebrew-Females-Zebinta-2,Babylonia 
 צדקיהZedekiah,Vol-1-B_M-Zedekiah-1,[Palestine?] 
 זידלZeidal,Vol-2-S-H_M-Semitic-Hebrew-Males-Zeidal-1,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-1,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-2,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-3,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-4,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-5,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-6,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-7,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-8,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-9,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-10,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-11,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-12,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-13,[Palestine?] 
 זעיראZe‘ira,Vol-2-S-H_M-Semitic-Hebrew-Males-Ze‘ira-14,[Palestine?] 
 זעיראZeʿira,Vol-4-S-H_M-Semitic-Hebrew-Males-Zeʿira-1,Babylonia 
 זעיראZeʿira,Vol-4-S-H_M-Semitic-Hebrew-Males-Zeʿira-2,Babylonia 
 זעיראZeʿira,Vol-4-S-H_M-Semitic-Hebrew-Males-Zeʿira-3,Babylonia 
 זעיראZeʿira,Vol-4-S-H_M-Semitic-Hebrew-Males-Zeʿira-4,Babylonia 
 זעיראZeʿira,Vol-4-S-H_M-Semitic-Hebrew-Males-Zeʿira-5,Babylonia 
 זעיראZeʿira,Vol-4-S-H_M-Semitic-Hebrew-Males-Zeʿira-6,Babylonia 
 זעירתיZe‘irti,Vol-2-S-H_F-Semitic-Hebrew-Females-Ze‘irti-1,[Palestine?] 
 ΖελαιοςZelaius,Vol-3-G_M-Greek-Males-Zelaius-1,Cyrenaica 
 זמינאZemina,Vol-2-S-H_M-Semitic-Hebrew-Males-Zemina-1,[Palestine?] 
 זמינאZemina,Vol-2-S-H_M-Semitic-Hebrew-Males-Zemina-2,[Palestine?] 
 זמינאZemina,Vol-2-S-H_M-Semitic-Hebrew-Males-Zemina-3,[Palestine?] 
 זמינאZemina,Vol-2-S-H_M-Semitic-Hebrew-Males-Zemina-4,[Palestine?] 
 ΖηναροῦτοςZenarutus,Vol-1-G_F-Zenarutus-1,[Palestine?] 
 ΖηνᾶςZenas,Vol-3-G_M-Greek-Males-Zenas-1,– 
 ΖηνᾶςZenas,Vol-3-G_M-Greek-Males-Zenas-2,Egypt 
 ΖηνᾶςZenas,Vol-3-G_M-Greek-Males-Zenas-3,Asia 
 ΖηνᾶςZenas,Vol-4-G_M-Greek-Males-Zenas-1,Dura-Europos 
 ΖηνίωνZenion,Vol-3-G_M-Greek-Males-Zenion-1,Cyrenaica 
 ΖηνοβίαZenobia,Vol-2-G_F-Greek-Females-Zenobia-1,[Palestine?] 
 ΖηνοβίαZenobia,Vol-2-G_F-Greek-Females-Zenobia-2,[Palestine?] 
 ΖηνοβίαZenobia,Vol-2-G_F-Greek-Females-Zenobia-3,[Palestine?] 
 ΖηνοβίαZenobia,Vol-2-G_F-Greek-Females-Zenobia-4,[Palestine?] 
 ΖηνοβίαZenobia,Vol-4-G_F-Greek-Females-Zenobia-1,Palmyra 
 ΖηνόβιοςZenobius,Vol-2-G_M-Greek-Males-Zenobius-1,[Palestine?] 
 ΖηνόβιοςZenobius,Vol-4-G_M-Greek-Males-Zenobius-1,Palmyra 
 ΖηνοδώραZenodora,Vol-3-G_F-Greek-Females-Zenodora-1,Egypt 
 ΖηνοδώραZenodora,Vol-3-G_F-Greek-Females-Zenodora-2,Rome 
 ΖηνόδωροςZenodorus,Vol-2-Vol-1-ADD-G_M-Greek-Males-Zenodorus-1,[Palestine?] 
 ΖηνόδωροςZenodorus,Vol-3-G_M-Greek-Males-Zenodorus-1,Cyrenaica 
 ΖήνωνZenon,Vol-1-G_M-Zenon-1,[Palestine?] 
 ΖήνωνZenon,Vol-1-G_M-Zenon-2,[Palestine?] 
 ΖήνωνZenon,Vol-1-G_M-Zenon-3,[Palestine?] 
 ΖήνωνZenon,Vol-1-G_M-Zenon-4,[Palestine?] 
 ΖήνωνZenon,Vol-1-G_M-Zenon-5,[Palestine?] 
 ΖήνωνZenon,Vol-1-G_M-Zenon-6,[Palestine?] 
 ΖήνωνZenon,Vol-2-G_M-Greek-Males-Zenon-1,[Palestine?] 
 ΖήνωνZenon,Vol-2-G_M-Greek-Males-Zenon-2,[Palestine?] 
 ΖήνωνZenon,Vol-2-G_M-Greek-Males-Zenon-3,[Palestine?] 
 ΖήνωνZenon,Vol-2-G_M-Greek-Males-Zenon-4,[Palestine?] 
 ΖήνωνZenon,Vol-2-G_M-Greek-Males-Zenon-5,[Palestine?] 
 ΖήνωνZenon,Vol-2-Vol-1-ADD-G_M-Greek-Males-Zenon-1,[Palestine?] 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-1,EgyptD: 5thC CE 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-2,Egypt 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-3,Egypt 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-4,Egypt 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-5,Rome 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-6,Greece 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-7,Egypt 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-8,Asia 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-9,Asia 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-10,Asia 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-11,Asia 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-12,Asia 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-13,Asia 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-14,Asia 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-15,Cyrenaica 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-16,Cyrenaica 
 ΖήνωνZenon,Vol-3-G_M-Greek-Males-Zenon-17,Egypt 
 ΖηνωνίςZenonis,Vol-3-G_F-Greek-Females-Zenonis-1,Asia 
 צפניהZephaniah,Vol-1-B_M-Zephaniah-1,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-1,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-2,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-3,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-4,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-5,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-6,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-7,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-8,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-9,[Palestine?] 
 צפניהראובןZephaniah Reuben,Vol-1-B_M-Zephaniah_Reuben-10,[Palestine?] 
 זריקאZeriqa,Vol-1-S-H_M-Zeriqa-1,[Palestine?] 
 זריקהZeriqa,Vol-2-S-H_M-Semitic-Hebrew-Males-Zeriqa-1,[Palestine?] 
 ΖηρσαςZersas,Vol-1-S-G_M-Zersas-1,[Palestine?] 
 ΖήτηςZetes,Vol-3-G_M-Greek-Males-Zetes-1,Rome 
 ΖήτηςZetes,Vol-3-G_M-Greek-Males-Zetes-2,Egypt 
 ΖευξιανόςZeuxianus,Vol-3-G_M-Greek-Males-Zeuxianus-1,Asia 
 ΖεύξιπποςZeuxippus,Vol-2-G_M-Greek-Males-Zeuxippus-1,[Palestine?] 
 ΖευξίςZeuxis,Vol-3-G_M-Greek-Males-Zeuxis-1,Cyrenaica 
 ΖεύξιοςZeuxius,Vol-2-G_M-Greek-Males-Zeuxius-1,[Palestine?] 
 ZighruZighru,Vol-4-I_M-Iranian-Males-Zighru-1,Babylonia 
 זילאיZilai,Vol-1-S-H_M-Zilai-1,[Palestine?] 
 זירוזZiroz,Vol-1-S-H_M-Ziroz-1,[Palestine?] 
 זירוזZiroz,Vol-2-S-H_M-Semitic-Hebrew-Males-Ziroz-1,[Palestine?] 
 זירוזZiroz,Vol-2-S-H_M-Semitic-Hebrew-Males-Ziroz-2,[Palestine?] 
 זיואיZivai,Vol-1-S-H_M-Zivai-1,[Palestine?] 
 זיואיZivai,Vol-1-S-H_M-Zivai-2,[Palestine?] 
 ZāδānZāδān,Vol-4-I_M-Iranian-Males-Zāδān-1,Babylonia 
 ZāδānZāδān,Vol-4-I_M-Iranian-Males-Zāδān-2,Babylonia 
 ZīnawarZīnawar,Vol-4-I_M-Iranian-Males-Zīnawar-1,Babylonia 
 ZoambresZoambres,Vol-3-P_M-Persian-Males-Zoambres-1,Rome 
 ΖώβιοςZobius,Vol-3-G_M-Greek-Males-Zobius-1,Scythia 
 ΖώβιοςZobius,Vol-3-G_M-Greek-Males-Zobius-2,Scythia 
 זוהמאיZohamai,Vol-1-S-H_M-Zohamai-1,[Palestine?] 
 זוהמאיZohamai,Vol-1-S-H_M-Zohamai-2,[Palestine?] 
 זהרZohar,Vol-2-S-H_M-Semitic-Hebrew-Males-Zohar-1,[Palestine?] 
 זהרZohar,Vol-2-S-H_M-Semitic-Hebrew-Males-Zohar-2,[Palestine?] 
 ΖωΐλαZoila,Vol-2-G_F-Greek-Females-Zoila-1,[Palestine?] 
 ΖωΐλαZoila,Vol-2-Vol-1-ADD-G_F-Greek-Females-Zoila-1,[Palestine?] 
 ΖωΐλαZoila,Vol-2-Vol-1-ADD-G_F-Greek-Females-Zoila-2,[Palestine?] 
 ΖωΐλοςZoilus,Vol-1-G_M-Zoilus-1,[Palestine?] 
 ΖωΐλοςZoilus,Vol-1-G_M-Zoilus-2,[Palestine?] 
 ΖωΐλοςZoilus,Vol-1-G_M-Zoilus-3,[Palestine?] 
 ΖωΐλοςZoilus,Vol-2-G_M-Greek-Males-Zoilus-1,[Palestine?] 
 ΖωΐλοςZoilus,Vol-2-G_M-Greek-Males-Zoilus-2,[Palestine?] 
 ΖωΐλοςZoilus,Vol-2-G_M-Greek-Males-Zoilus-3,[Palestine?] 
 ΖωΐλοςZoilus,Vol-2-G_M-Greek-Males-Zoilus-4,[Palestine?] 
 ΖωΐλοςZoilus,Vol-2-G_M-Greek-Males-Zoilus-5,[Palestine?] 
 ΖωίλοςZoilus,Vol-3-G_M-Greek-Males-Zoilus-1,Egypt 
 ΖωίλοςZoilus,Vol-3-G_M-Greek-Males-Zoilus-2,Egypt 
 ΖωίλοςZoilus,Vol-3-G_M-Greek-Males-Zoilus-3,Egypt 
 ΖωίλοςZoilus,Vol-3-G_M-Greek-Males-Zoilus-4,Egypt 
 ΖωίλοςZoilus,Vol-3-G_M-Greek-Males-Zoilus-5,Rome 
 ΖωίλοςZoilus,Vol-3-G_M-Greek-Males-Zoilus-6,Asia 
 ΖωίλοςZoilus,Vol-3-G_M-Greek-Males-Zoilus-7,Cyrenaica 
 זומאZoma,Vol-1-S-H_M-Zoma-1,[Palestine?] 
 זומליתZomlit,Vol-1-S-H_M-Zomlit-1,[Palestine?] 
 ΖώπυροςZopyrus,Vol-3-G_M-Greek-Males-Zopyrus-1,Egypt 
 ΖώπυροςZopyrus,Vol-3-G_M-Greek-Males-Zopyrus-2,Asia 
 ZorigaiZorigai,Vol-4-I_M-Iranian-Males-Zorigai-1,Babylonia 
 ZortasZortas,Vol-3-S-G_M-Semitic-Greek-Males-Zortas-1,Rome 
 ΖωσᾶςZosas,Vol-3-G_M-Greek-Males-Zosas-1,Egypt 
 ΖωσᾶςZosas,Vol-3-G_M-Greek-Males-Zosas-2,Greece/Egypt 
 ΖωσίμηZosime,Vol-2-G_F-Greek-Females-Zosime-1,[Palestine?] 
 ΖωσίμηZosime,Vol-3-G_F-Greek-Females-Zosime-1,Egypt 
 ΖωσίμηZosime,Vol-3-G_F-Greek-Females-Zosime-2,Cyrenaica 
 ΖωσιμιανόςZosimianus,Vol-3-G_M-Greek-Males-Zosimianus-1,Sicily 
 ΖώσιμοςZosimus,Vol-2-G_M-Greek-Males-Zosimus-1,[Palestine?] 
 ΖώσιμοςZosimus,Vol-2-G_M-Greek-Males-Zosimus-2,[Palestine?] 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-1,Egypt 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-2,Egypt 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-3,Rome 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-4,Rome 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-5,Greece 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-6,Asia 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-7,Rome 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-8,Asia 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-9,North Africa 
 ΖώσιμοςZosimus,Vol-3-G_M-Greek-Males-Zosimus-10,Asia 
 ΖωτικήZotice,Vol-2-G_F-Greek-Females-Zotice-1,[Palestine?] 
 ΖωτικήZotice,Vol-3-G_F-Greek-Females-Zotice-1,Rome 
 ΖωτικήZotice,Vol-3-G_F-Greek-Females-Zotice-2,Rome 
 ΖωτικήZotice,Vol-3-G_F-Greek-Females-Zotice-3,Rome 
 ΖωτικόςZoticus,Vol-3-G_M-Greek-Males-Zoticus-1,Rome 
 ΖωτικόςZoticus,Vol-3-G_M-Greek-Males-Zoticus-2,Rome 
 ΖωτικόςZoticus,Vol-3-G_M-Greek-Males-Zoticus-3,Asia 
 ΖωτικόςZoticus,Vol-3-G_M-Greek-Males-Zoticus-4,Asia 
 ΖωτικόςZoticus,Vol-3-G_M-Greek-Males-Zoticus-5,Asia 
 ΖωτικόςZoticus,Vol-3-G_M-Greek-Males-Zoticus-6,Asia 
 ΖωτικόςZoticus,Vol-3-G_M-Greek-Males-Zoticus-7,Asia 
 ΖωτικόςZoticus,Vol-3-G_M-Greek-Males-Zoticus-8,Asia 
 ΖωτικόςZoticus,Vol-3-G_M-Greek-Males-Zoticus-9,Asia 
 ZoviniasZovinias,Vol-2-Vol-1-ADD-S-G_M-Semitic-Greek-Males-Zovinias-1,[Palestine?] 
 زبيرZubayr,Vol-4-A_M-Arabic-Males-Zubayr-1,Arab. Pen. 
 זוגאZuga,Vol-2-S-H_M-Semitic-Hebrew-Males-Zuga-1,[Palestine?] 
 זוגאZuga,Vol-2-S-H_M-Semitic-Hebrew-Males-Zuga-2,[Palestine?] 
 זונאZuna,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuna-1,Babylonia 
 זוניZuni,Vol-4-S-H_F-Semitic-Hebrew-Females-Zuni-1,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-1,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-2,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-3,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-4,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-5,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-6,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-7,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-8,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-9,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-10,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-11,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-12,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-13,Palmyra 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-14,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-15,Babylonia 
 זוטראZuṭra,Vol-4-S-H_M-Semitic-Hebrew-Males-Zuṭra-16,Babylonia 
 زريقZurayq,Vol-4-A_M-Arabic-Males-Zurayq-1,Babylonia 
 زريقZurayq,Vol-4-A_M-Arabic-Males-Zurayq-2,Babylonia 
 زريقZurayq,Vol-4-A_M-Arabic-Males-Zurayq-3,Arab. Pen. 
 זוטראZuṭra,Vol-2-S-H_M-Semitic-Hebrew-Males-Zuṭra-1,[Palestine?] 
 זוטראZuṭra,Vol-2-S-H_M-Semitic-Hebrew-Males-Zuṭra-2,[Palestine?] 
 זוטראZuṭra,Vol-2-S-H_M-Semitic-Hebrew-Males-Zuṭra-3,[Palestine?] 
 زويZuwayy,Vol-4-A_M-Arabic-Males-Zuwayy-1,Arab. Pen. 
 Στοιχεύς Στοιχηευσ,Vol-3-G_M-Greek-Males- Στοιχηευσ-1,Rome? 
 ̓Αβδάλγος Abdalgo̓Αβδάλγος Abdalgo,Vol-2-S-G_M-Semitic-Greek-Males-̓Αβδάλγος Abdalgo-1,[Palestine?] 
 ̓Αβδάλγος Abdalgo̓Αβδάλγος Abdalgo,Vol-2-S-G_M-Semitic-Greek-Males-̓Αβδάλγος Abdalgo-2,[Palestine?] 
 ̓Αβδάλγος Abdalgo̓Αβδάλγος Abdalgo,Vol-2-S-G_M-Semitic-Greek-Males-̓Αβδάλγος Abdalgo-3,[Palestine?] 
 ̓Αβδάλγος Abdalgo̓Αβδάλγος Abdalgo,Vol-2-S-G_M-Semitic-Greek-Males-̓Αβδάλγος Abdalgo-4,[Palestine?] 
 ̓Αβδολμίθαβος Abdolmithabo̓Αβδολμίθαβος Abdolmithabo,Vol-2-S-G_M-Semitic-Greek-Males-̓Αβδολμίθαβος Abdolmithabo-1,[Palestine?] 
 ̓Αβδόμαχος Abdomakho̓Αβδόμαχος Abdomakho,Vol-2-S-G_M-Semitic-Greek-Males-̓Αβδόμαχος Abdomakho-1,[Palestine?] 
 ̓Αβδομάνης Abdomani̓Αβδομάνης Abdomani,Vol-2-S-G_M-Semitic-Greek-Males-̓Αβδομάνης Abdomani-1,[Palestine?] 
 ̓Αβδοσιμέος Abdoshimeo̓Αβδοσιμέος Abdoshimeo,Vol-2-S-G_M-Semitic-Greek-Males-̓Αβδοσιμέος Abdoshimeo-1,[Palestine?] 
 ̓Αβεδράψας Abedrabsha̓Αβεδράψας Abedrabsha,Vol-2-S-G_M-Semitic-Greek-Males-̓Αβεδράψας Abedrabsha-1,[Palestine?] 
 ̓Αμβωμαρῆ Abomari̓Αμβωμαρῆ Abomari,Vol-2-S-G_F-Semitic-Greek-Females-̓Αμβωμαρῆ Abomari-1,[Palestine?] 
 ̓Αβουβάθη Abubath̓Αβουβάθη Abubath,Vol-2-S-G_F-Semitic-Greek-Females-̓Αβουβάθη Abubath-1,[Palestine?] 
 ᾽Αλοῦδος Alud᾽Αλοῦδος Alud,Vol-2-S-G_M-Semitic-Greek-Males-᾽Αλοῦδος Alud-1,[Palestine?] 
 ̓Αλζάν Alzan̓Αλζάν Alzan,Vol-2-S-G_M-Semitic-Greek-Males-̓Αλζάν Alzan-1,[Palestine?] 
 ̓Αμάθα Amatha̓Αμάθα Amatha,Vol-2-S-G_F-Semitic-Greek-Females-̓Αμάθα Amatha-1,[Palestine?] 
 עשמו ʿAshmuעשמו ʿAshmu,Vol-4-S-H_M-Semitic-Hebrew-Males-עשמו ʿAshmu-1,Arab. Pen. 
 ̓Αζίζος Aziz̓Αζίζος Aziz,Vol-2-S-G_M-Semitic-Greek-Males-̓Αζίζος Aziz-1,[Palestine?] 
 ̓Αζίζος Aziz̓Αζίζος Aziz,Vol-2-S-G_M-Semitic-Greek-Males-̓Αζίζος Aziz-2,[Palestine?] 
 Βαρσαμούθης BarsamutiΒαρσαμούθης Barsamuti,Vol-2-S-G_M-Semitic-Greek-Males-Βαρσαμούθης Barsamuti-1,[Palestine?] 
 Βεκήνος BeqenoΒεκήνος Beqeno,Vol-2-S-G_M-Semitic-Greek-Males-Βεκήνος Beqeno-1,[Palestine?] 
 Βιλίστος BilistusΒιλίστος Bilistus,Vol-3-G_M-Greek-Males-Βιλίστος Bilistus-1,Greece 
 Βίζζος BizoΒίζζος Bizo,Vol-2-S-G_M-Semitic-Greek-Males-Βίζζος Bizo-1,[Palestine?] 
 ̓Εβιδβόρουχος Ebedbaruch̓Εβιδβόρουχος Ebedbaruch,Vol-2-S-G_M-Semitic-Greek-Males-̓Εβιδβόρουχος Ebedbaruch-1,[Palestine?] 
 אלקנה Elkanah,Vol-2-B_M-Biblical-Males-אלקנה Elkanah-1,[Palestine?] 
 אליקים Elyaqim,Vol-4-B_M-Biblical-Males-אליקים Elyaqim-1,Babylonia 
 Φελφέλα FelfelaΦελφέλα Felfela,Vol-2-S-G_F-Semitic-Greek-Females-Φελφέλα Felfela-1,[Palestine?] 
 Φινάθεος FinatheosΦινάθεος Finatheos,Vol-2-S-G_M-Semitic-Greek-Males-Φινάθεος Finatheos-1,[Palestine?] 
 Φιός FiosΦιός Fios,Vol-2-S-G_M-Semitic-Greek-Males-Φιός Fios-1,[Palestine?] 
 Φοσευάθη FoseuatiΦοσευάθη Foseuati,Vol-2-S-G_F-Semitic-Greek-Females-Φοσευάθη Foseuati-1,[Palestine?] 
 Γαδράθη GadrathiΓαδράθη Gadrathi,Vol-2-S-G_F-Semitic-Greek-Females-Γαδράθη Gadrathi-1,[Palestine?] 
 ̓Αλουφάθη Ḥalufathi̓Αλουφάθη Ḥalufathi,Vol-2-S-G_F-Semitic-Greek-Females-̓Αλουφάθη Ḥalufathi-1,[Palestine?] 
 ̓Ενεβήλος Ḥanibal̓Ενεβήλος Ḥanibal,Vol-2-S-G_M-Semitic-Greek-Males-̓Ενεβήλος Ḥanibal-1,[Palestine?] 
 חארס Ḥaras,Vol-2-S-H_M-Semitic-Hebrew-Males-חארס Ḥaras-1,[Palestine?] 
 ̓Ιξίων Ixion̓Ιξίων Ixion,Vol-2-Vol-1-ADD-G_M-Greek-Males-̓Ιξίων Ixion-1,[Palestine?] 
 Χολβιδίας KholbidiaΧολβιδίας Kholbidia,Vol-2-S-G_M-Semitic-Greek-Males-Χολβιδίας Kholbidia-1,[Palestine?] 
 Κλουβᾶς KlubΚλουβᾶς Klub,Vol-2-S-G_M-Semitic-Greek-Males-Κλουβᾶς Klub-1,[Palestine?] 
 כותבי Kutbiכותבי Kutbi,Vol-4-S-H_F-Semitic-Hebrew-Females-כותבי Kutbi-1,[Palestine?] 
