person:nym,person:lemma_en,person:lemma_ancient,person:orthography,person:sex,person:hebrew,person:greek,person:checkme,person:id,person:pointer_in_volume,name:id,name:form,name:language_type,name:gender_type
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1233-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-36,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,בא,M,,,,Vol-2-S-H_M-d8e1264-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-37,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,בא,M,,,,Vol-2-S-H_M-d8e1298-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-38,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1332-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-39,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,בא,M,,,,Vol-2-S-H_M-d8e1366-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-40,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,בא,M,,,,Vol-2-S-H_M-d8e1400-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-41,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-2-S-H_M-d8e1434-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-42,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1481-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-43,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1522-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-44,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1561-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-45,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1599-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-46,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1638-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-47,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1679-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-48,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,אבי /אביא /אבונא /אבינא,M,,,,Vol-2-S-H_M-d8e1713-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-49,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,איבי,M,,,,Vol-2-S-H_M-d8e1790-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-50,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1821-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-51,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-S-H_M-d8e1858-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-52,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,̓Αββί,M,,,,Vol-2-S-H_M-d8e1886-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-53,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,Βαραβαί,M,,,,Vol-2-S-H_M-d8e1915-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-54,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,̓Αβοῦς,M,,,,Vol-2-S-H_M-d8e1956-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-55,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,[̓Α]ββα,M,,,,Vol-2-S-H_M-d8e1996-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-56,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,̔Ράβη,M,,,,Vol-2-S-H_M-d8e2033-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-57,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,̔Ραβηαρ[ων],M,,,,Vol-2-S-H_M-d8e2066-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-58,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,אבה,M,,,,Vol-2-S-H_M-d8e2109-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-59,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,Αββα,M,,,,Vol-2-S-H_M-d8e2141-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-60,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבי,M,,,,Vol-2-S-H_M-d8e2179-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abba-61,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-Vol-1-ADD-P_M-d8e230-person,Vol-2-Vol-1-ADD-P_M-Persian-Males-Abba-1,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-2-Vol-1-ADD-P_M-d8e261-person,Vol-2-Vol-1-ADD-P_M-Persian-Males-Abba-2,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,בא / יצחק,M,,,,Vol-3-S-H_M-d8e30-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Abba-1,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-3-S-H_M-d8e97-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Abba-2,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-3-S-H_M-d8e128-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Abba-3,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,Abbas,M,,,,Vol-3-S-H_M-d8e163-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Abba-4,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,̓Αβάτος,M,,,,Vol-3-S-H_M-d8e200-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Abba-5,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,̓Αβᾶ,M,,,,Vol-3-S-H_M-d8e238-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Abba-6,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,̓Αββα,M,,,,Vol-3-S-H_M-d8e283-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Abba-7,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,̓Οβαῖος,M,,,,Vol-3-S-H_M-d8e329-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Abba-8,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,Bar Abba,M,,,,Vol-4-S-H_M-d8e25-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-1,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,ווה,M,,,,Vol-4-S-H_M-d8e59-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-2,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e119-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-3,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e170-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-4,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e224-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-5,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e270-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-6,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,בא,M,,,,Vol-4-S-H_M-d8e318-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-7,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e369-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-8,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,בא,M,,,,Vol-4-S-H_M-d8e420-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-9,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e471-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-10,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e522-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-11,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e577-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-12,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e617-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-13,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e663-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-14,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e706-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-15,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רב,M,,,,Vol-4-S-H_M-d8e746-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-16,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e789-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-17,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e829-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-18,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e872-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-19,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e925-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-20,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e972-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-21,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e1012-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-22,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,,M,,,,Vol-4-S-H_M-d8e1056-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-23,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1104-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-24,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e1154-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-25,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1194-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-26,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e1237-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-27,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e1280-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-28,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e1317-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-29,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1357-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-30,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1400-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-31,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1443-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-32,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e1490-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-33,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e1528-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-34,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1568-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-35,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1611-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-36,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e1658-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-37,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1701-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-38,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1744-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-39,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e1787-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-40,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1827-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-41,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה /ראבה,M,,,,Vol-4-S-H_M-d8e1877-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-42,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e1934-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-43,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e1977-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-44,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e2015-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-45,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e2058-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-46,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,אהבה,M,,,,Vol-4-S-H_M-d8e2107-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-47,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e2156-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-48,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e2203-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-49,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e2243-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-50,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e2287-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-51,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e2336-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-52,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e2373-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-53,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e2410-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-54,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e2453-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-55,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e2497-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-56,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e2543-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-57,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e2583-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-58,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e2623-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-59,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רב,M,,,,Vol-4-S-H_M-d8e2673-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-60,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e2716-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-61,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e2769-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-62,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e2809-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-63,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e2849-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-64,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e2893-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-65,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבא,M,,,,Vol-4-S-H_M-d8e2933-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-66,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e2994-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-67,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3042-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-68,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3079-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-69,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3123-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-70,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3163-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-71,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e3203-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-72,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3246-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-73,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה /אבי,M,,,,Vol-4-S-H_M-d8e3283-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-74,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבאי /רבאיי,M,,,,Vol-4-S-H_M-d8e3327-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-75,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3381-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-76,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3415-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-77,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,אבה,M,,,,Vol-4-S-H_M-d8e3447-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-78,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3481-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-79,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3518-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-80,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3555-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-81,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,איבה,M,,,,Vol-4-S-H_M-d8e3590-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-82,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3625-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-83,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבי,M,,,,Vol-4-S-H_M-d8e3657-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-84,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,איבאי,M,,,,Vol-4-S-H_M-d8e3692-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-85,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,ריבי,M,,,,Vol-4-S-H_M-d8e3727-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-86,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רביא,M,,,,Vol-4-S-H_M-d8e3764-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-87,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,ראבי,M,,,,Vol-4-S-H_M-d8e3801-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-88,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3837-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-89,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,רבה,M,,,,Vol-4-S-H_M-d8e3872-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-90,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,–,M,,,,Vol-4-S-H_M-d8e3911-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-91,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abba-אבא,Abba,אבא,אבה,M,,,,Vol-4-S-H_M-d8e3947-person,Vol-4-S-H_M-Semitic-Hebrew-Males-Abba-92,name-Abba-d1e306142,Abba-אבא,S-H,M 
 Abbahu-אבהו,Abbahu,אבהו,–,M,,,,Vol-2-S-H_M-d8e2736-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abbahu-1,name-Abbahu-d1e417822,Abbahu-אבהו,S-H,M 
 Abbahu-אבהו,Abbahu,אבהו,–,M,,,,Vol-2-S-H_M-d8e2767-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abbahu-2,name-Abbahu-d1e417822,Abbahu-אבהו,S-H,M 
 Abbahu-אבהו,Abbahu,אבהו,רבבהו /רבין /שאול,M,,,,Vol-2-S-H_M-d8e2801-person,Vol-2-S-H_M-Semitic-Hebrew-Males-Abbahu-3,name-Abbahu-d1e417822,Abbahu-אבהו,S-H,M 
 Abbahu-אבהו,Abbahu,אבהו,אבהי,M,,,,Vol-3-S-H_M-d8e380-person,Vol-3-S-H_M-Semitic-Hebrew-Males-Abbahu-1,name-Abbahu-d1e417822,Abbahu-אבהו,S-H,M 
