baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-bible,baseOrder,grp-ref-sifra,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifra.2.4-06.3.64-ref-sifra.2.4-06.4.5,ref-bible.0103.1.12.5-ref-bible.103.1.12.15,30568,30604,ref-sifra.2.4-06.3.64,ref-sifra.2.4-06.4.5,192346,192398,ref-bible.0103.1.12.5,ref-bible.0103.1.12.15,ראשו ואת פדרו על העצים אשר על האש ,ראשו ואת פדרו וערך הכהן אתם על העצים אשר על האש ,8,11,196,188.0,61,59.0,0.2916666666666667,0.3,8,ראשו ואת פדרו על העצים אשר על האש,4090000051,8,11
ref-sifra.2.4-06.5.3-ref-sifra.2.4-06.5.18,ref-bible.0103.1.7.5-ref-bible.0103.1.8.18,30841,30917,ref-sifra.2.4-06.5.3,ref-sifra.2.4-06.5.18,191969,192091,ref-bible.0103.1.7.5,ref-bible.0103.1.8.18,על העצים אשר על האש אשר על המזבח,אש על המזבח וערכו עצים על האש וערכו בני אהרן הכהנים את הנתחים את הראש ואת הפדר על העצים אשר על האש אשר על המזבח,1,18,176,176.0,62,62.0,0.7117117117117117,0.5454545454545454,8,על העצים אשר על האש אשר על המזבח,4090000052,8,25
ref-sifra.2.4-06.5.3-ref-sifra.2.4-06.5.18,ref-bible.0103.1.12.11-ref-bible.0103.1.12.18,30841,30917,ref-sifra.2.4-06.5.3,ref-sifra.2.4-06.5.18,192377,192412,ref-bible.0103.1.12.11,ref-bible.0103.1.12.18,על העצים אשר על האש אשר על המזבח,על העצים אשר על האש אשר על המזבח,1,1,198,198.0,63,63.0,0.0,0.0,8,על העצים אשר על האש אשר על המזבח,4090000053,8,8
ref-sifra.2.4-06.5.51-ref-sifra.2.4-06.5.58,ref-bible.0103.1.7.5-ref-bible.0103.1.8.18,31066,31101,ref-sifra.2.4-06.5.51,ref-sifra.2.4-06.5.58,191969,192091,ref-bible.0103.1.7.5,ref-bible.0103.1.8.18,אש על המזבח וערכו עצים על האש וערכו בני אהרן הכהנים את הנתחים את הראש ואת הפדר על העצים אשר על האש אשר על המזבח,אש על המזבח וערכו עצים על האש וערכו בני אהרן הכהנים את הנתחים את הראש ואת הפדר על העצים אשר על האש אשר על המזבח,18,18,177,177.0,67,67.0,0.0,0.0,23,אש על המזבח וערכו עצים על האש וערכו בני_אהרן_הכהנים את הנתחים את הראש ואת הפדר על העצים אשר על האש אשר על המזבח,4090000054,25,25
ref-sifra.2.4-06.5.47-ref-sifra.2.4-06.5.58,ref-bible.0103.1.12.9-ref-bible.103.1.12.18,31048,31101,ref-sifra.2.4-06.5.47,ref-sifra.2.4-06.5.58,192367,192412,ref-bible.0103.1.12.9,ref-bible.0103.1.12.18,בהן הדיוט דבר אחר על העצים אשר על האש אשר על המזבח ,הכהן אתם על העצים אשר על האש אשר על המזבח ,5,3,197,188.0,66,66.0,0.2549019607843137,0.5454545454545454,8,על העצים אשר על האש אשר על המזבח,4090000055,12,10
ref-sifra.2.5-00.1.47-ref-sifra.2.5-00.2.6,ref-bible.0103.1.10.2-ref-bible.103.1.10.9,32302,32342,ref-sifra.2.5-00.1.47,ref-sifra.2.5-00.2.6,192178,192216,ref-bible.0103.1.10.2,ref-bible.0103.1.10.9,מן ההדיוט מן הצאן מן הכשבים מן העזים ,מן הצאן קרבנו מן הכשבים או מן העזים ,8,8,187,187.0,69,69.0,0.4054054054054054,0.3333333333333333,6,מן הצאן מן הכשבים מן העזים,4090000056,8,8
ref-sifra.2.5-07.3.25-ref-sifra.2.5-07.3.32,ref-bible.0103.1.7.5-ref-bible.0103.1.8.18,35405,35440,ref-sifra.2.5-07.3.25,ref-sifra.2.5-07.3.32,191969,192091,ref-bible.0103.1.7.5,ref-bible.0103.1.8.18,אש על המזבח וערכו עצים על האש וערכו בני אהרן הכהנים את הנתחים את הראש ואת הפדר על העצים אשר על האש אשר על המזבח,אש על המזבח וערכו עצים על האש וערכו בני אהרן הכהנים את הנתחים את הראש ואת הפדר על העצים אשר על האש אשר על המזבח,18,18,178,178.0,73,73.0,0.0,0.0,23,אש על המזבח וערכו עצים על האש וערכו בני_אהרן_הכהנים את הנתחים את הראש ואת הפדר על העצים אשר על האש אשר על המזבח,4090000057,25,25
ref-sifra.2.5-07.3.7-ref-sifra.2.5-07.3.32,ref-bible.0103.1.12.1-ref-bible.0103.1.12.18,35298,35440,ref-sifra.2.5-07.3.7,ref-sifra.2.5-07.3.32,192323,192412,ref-bible.0103.1.12.1,ref-bible.0103.1.12.18,ונתח אתו לנתחיו ואת ראשו ואת פדרו וערך הכהן אתם על העצים אשר על האש אשר על המזבח,ונתח אתו לנתחיו ואת ראשו ואת פדרו וערך הכהן אתם על העצים אשר על האש אשר על המזבח,11,11,192,192.0,70,70.0,0.0,0.0,18,ונתח אתו לנתחיו ואת ראשו ואת פדרו וערך הכהן אתם על העצים אשר על האש אשר על המזבח,4090000058,18,18
ref-sifra.2.5-07.3.9-ref-sifra.2.5-07.3.14,ref-bible.0103.8.20.3-ref-bible.103.8.20.12,35311,35344,ref-sifra.2.5-07.3.9,ref-sifra.2.5-07.3.14,205336,205391,ref-bible.0103.8.20.3,ref-bible.0103.8.20.12,נתחיו לנתחים ואת ראשו ואת פדרו ,נתח לנתחיו ויקטר משה את הראש ואת הנתחים ואת הפדר ,6,10,387,382.0,71,70.0,0.5102040816326531,0.375,2,ואת ואת,4090000059,6,10
ref-sifra.2.6-00.3.8-ref-sifra.2.6-00.3.12,ref-bible.0103.22.19.2-ref-bible.103.22.19.6,37029,37059,ref-sifra.2.6-00.3.8,ref-sifra.2.6-00.3.12,237648,237678,ref-bible.0103.22.19.2,ref-bible.0103.22.19.6,תמים זכר בבקר בכשבים ובעזים ,תמים זכר בבקר בכשבים ובעזים ,5,5,1172,1166.0,75,75.0,0.0,0.0,5,תמים זכר בבקר בכשבים ובעזים,4090000060,5,5
ref-sifra.2.6-08.2.6-ref-sifra.2.6-08.2.14,ref-bible.0103.22.18.19-ref-bible.103.22.18.27,38479,38530,ref-sifra.2.6-08.2.6,ref-sifra.2.6-08.2.14,237575,237626,ref-bible.0103.22.18.19,ref-bible.0103.22.18.27,אשר יקריב קרבנו לכל נדריהם ולכל נדבותם אשר יקריבו ,אשר יקריב קרבנו לכל נדריהם ולכל נדבותם אשר יקריבו ,4,4,1168,1166.0,76,76.0,0.0,0.0,9,אשר יקריב קרבנו לכל נדריהם ולכל נדבותם אשר יקריבו,4090000061,9,9
ref-sifra.2.6-08.3.10-ref-sifra.2.6-08.3.21,ref-bible.0103.1.14.8-ref-bible.103.1.15.3,38631,38677,ref-sifra.2.6-08.3.10,ref-sifra.2.6-08.3.21,192544,192597,ref-bible.0103.1.14.8,ref-bible.0103.1.15.3,מן  או מן בני היונה את קרבנו אין לך בעוף אלא ,מן התרים או מן בני היונה את קרבנו והקריבו הכהן אל ,11,11,201,200.0,77,77.0,0.34,0.5555555555555556,7,מן או מן בני היונה את קרבנו,4090000062,11,11
ref-sifra.2.6-08.7.31-ref-sifra.2.6-08.7.42,ref-bible.0103.1.14.8-ref-bible.103.1.15.3,39680,39726,ref-sifra.2.6-08.7.31,ref-sifra.2.6-08.7.42,192544,192597,ref-bible.0103.1.14.8,ref-bible.0103.1.15.3,מן  או מן בני היונה את קרבנו אין לך בעוף אלא ,מן התרים או מן בני היונה את קרבנו והקריבו הכהן אל ,11,11,202,200.0,78,78.0,0.34,0.5555555555555556,7,מן או מן בני היונה את קרבנו,4090000063,11,11
ref-sifra.2.7-00.1.7-ref-sifra.2.7-00.1.15,ref-bible.0103.1.14.5-ref-bible.103.1.14.15,40016,40060,ref-sifra.2.7-00.1.7,ref-sifra.2.7-00.1.15,192523,192579,ref-bible.0103.1.14.5,ref-bible.0103.1.14.15,והקריב מן התורים או מן בני היונה את קרבנו ,קרבנו ליהוה והקריב מן התרים או מן בני היונה את קרבנו ,9,11,200,200.0,79,79.0,0.2452830188679245,0.0,8,והקריב מן או מן בני היונה את קרבנו,4090000064,9,11
ref-sifra.2.7-00.5.44-ref-sifra.2.7-00.5.60,ref-bible.0102.29.17.12-ref-bible.102.29.19.3,41043,41129,ref-sifra.2.7-00.5.44,ref-sifra.2.7-00.5.60,164208,164296,ref-bible.0102.29.17.12,ref-bible.0102.29.19.3,ראשו והקטיר המזבחה ונמצה דמו על קיר וכי אפשר לומר כן מאחר שהוא מקטיר הוא מוצה אלא ,ראשו והקטרת את כל האיל המזבחה עלה הוא ליהוה ריח ניחוח אשה ליהוה הוא ולקחת את האיל ,17,17,97,97.0,81,80.0,0.6829268292682927,0.75,3,ראשו המזבחה הוא,4090000065,17,17
ref-sifra.2.7-00.5.42-ref-sifra.2.7-00.5.50,ref-bible.0103.1.15.5-ref-bible.103.1.15.13,41034,41081,ref-sifra.2.7-00.5.42,ref-sifra.2.7-00.5.50,192605,192652,ref-bible.0103.1.15.5,ref-bible.0103.1.15.13,ומלק את ראשו והקטיר המזבחה ונמצה דמו על קיר ,ומלק את ראשו והקטיר המזבחה ונמצה דמו על קיר ,9,9,203,203.0,80,80.0,0.0,0.0,9,ומלק את ראשו והקטיר המזבחה ונמצה דמו על קיר,4090000066,9,9
ref-sifra.2.7-00.7.49-ref-sifra.2.7-00.7.58,ref-bible.0103.1.15.5-ref-bible.103.1.15.14,41700,41754,ref-sifra.2.7-00.7.49,ref-sifra.2.7-00.7.58,192605,192659,ref-bible.0103.1.15.5,ref-bible.0103.1.15.14,ומלק את ראשו והקטיר המזבחה ונמצה דמו על קיר המזבח ,ומלק את ראשו והקטיר המזבחה ונמצה דמו על קיר המזבח ,10,10,204,203.0,82,82.0,0.0,0.0,10,ומלק את ראשו והקטיר המזבחה ונמצה דמו על קיר המזבח,4090000067,10,10
ref-sifra.2.7-00.7.58-ref-sifra.2.7-00.7.71,ref-bible.0312.6.34.3-ref-bible.312.6.34.9,41748,41831,ref-sifra.2.7-00.7.58,ref-sifra.2.7-00.7.71,1468424,1468463,ref-bible.0312.6.34.3,ref-bible.0312.6.34.9,המזבח המזבח האמור לענין הקטרה אמור לענין מצייה מה הקטרה למעלן אף מצייה למעלן ,מקטירים על מזבח העולה ועל מזבח הקטרת ,14,7,1942,1942.0,83,82.0,0.7792207792207793,1.0,0,,4090000068,14,7
ref-sifra.2.7-00.8.14-ref-sifra.2.7-00.8.25,ref-bible.0103.5.8.10-ref-bible.103.5.9.6,41899,41958,ref-sifra.2.7-00.8.14,ref-sifra.2.7-00.8.25,198489,198556,ref-bible.0103.5.8.10,ref-bible.0103.5.9.6,מולק את ראשה ממול ערפה ומבדיל ומוצה את דמה על קיר המזבח ,ומלק את ראשו ממול ערפו ולא יבדיל והזה מדם החטאת על קיר המזבח ,7,13,282,279.0,84,84.0,0.2950819672131147,0.5,5,את ממול על קיר המזבח,4090000069,12,13
ref-sifra.2.7-09.2.29-ref-sifra.2.7-09.3.11,ref-bible.0103.1.16.5-ref-bible.103.1.16.12,42410,42474,ref-sifra.2.7-09.2.29,ref-sifra.2.7-09.3.11,192683,192724,ref-bible.0103.1.16.5,ref-bible.0103.1.16.12,בהשלכה אצל המזבח סמוך למזבח קדמה למזרחו של כבש אל מקום הדשן ,והשליך אתה אצל המזבח קדמה אל מקום הדשן ,12,8,205,205.0,85,85.0,0.4833333333333333,0.4166666666666666,6,אצל המזבח קדמה אל מקום הדשן,4090000070,12,8
ref-sifra.2.7-09.7.29-ref-sifra.2.7-09.7.37,ref-bible.0102.40.18.2-ref-bible.0102.40.19.11,43459,43497,ref-sifra.2.7-09.7.29,ref-sifra.2.7-09.7.37,190245,190379,ref-bible.0102.40.18.2,ref-bible.0102.40.19.11,המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו ויפרש את האהל על המשכן וישם את מכסה האהל עליו מלמעלה,משה את המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו ויפרש את האהל על המשכן וישם את מכסה האהל עליו מלמעלה,24,26,164,164.0,86,86.0,0.056910569105691,0.0666666666666666,24,המשכן ויתן את אדניו וישם את קרשיו ויתן את בריחיו ויקם את עמודיו ויפרש את האהל על המשכן וישם את מכסה האהל עליו מלמעלה,4090000071,24,26
ref-sifra.2.8-00.5.4-ref-sifra.2.8-00.5.18,ref-bible.0205.21.29.10-ref-bible.205.21.29.17,45177,45246,ref-sifra.2.8-00.5.4,ref-sifra.2.8-00.5.18,708580,708619,ref-bible.0205.21.29.10,ref-bible.0205.21.29.17,יין נאמר הבא בהמה והבא מנחה חובה לה הבא בהמה והבא יין חובה לה הבא ,לא אבי אביא הרעה בימיו בימי בנו אביא ,15,8,1704,1704.0,88,88.0,0.696969696969697,0.5714285714285714,0,,4090000072,15,8
ref-sifra.2.8-10.18.18-ref-sifra.2.8-10.19.7,ref-bible.0103.2.1.13-ref-bible.0103.2.2.9,47927,48032,ref-sifra.2.8-10.18.18,ref-sifra.2.8-10.19.7,192889,192951,ref-bible.0103.2.1.13,ref-bible.0103.2.2.9,ונתן עליה לבנה והביאה אל בני אהרן הכהנים וקמץ משם מלא קמצו,ונתן עליה לבנה והביאה אל בני אהרן הכהנים וקמץ משם מלא קמצו,12,12,206,206.0,89,89.0,0.0,0.0,10,ונתן עליה לבנה והביאה אל בני_אהרן_הכהנים וקמץ משם מלא קמצו,4090000073,12,12
ref-sifra.2.9-00.10.1-ref-sifra.2.9-00.10.6,ref-bible.0103.2.2.6-ref-bible.103.2.2.10,50419,50451,ref-sifra.2.9-00.10.1,ref-sifra.2.9-00.10.6,192932,192958,ref-bible.0103.2.2.6,ref-bible.0103.2.2.10,מלא קמצו מסלתה ומשמנה שאם קמץ ,וקמץ משם מלא קמצו מסלתה ,6,5,208,206.0,91,91.0,0.7333333333333333,0.1999999999999999,3,מלא קמצו מסלתה,4090000074,6,5
ref-sifra.2.9-11.2.11-ref-sifra.2.9-11.2.19,ref-bible.0104.15.13.1-ref-bible.0104.15.13.7,51507,51552,ref-sifra.2.9-11.2.11,ref-sifra.2.9-11.2.19,288800,288832,ref-bible.0104.15.13.1,ref-bible.0104.15.13.7,כל האזרח יעשה ככה את אלה להקריב,כל האזרח יעשה ככה את אלה להקריב,7,7,1512,1512.0,92,92.0,0.0,0.0,7,כל האזרח יעשה ככה את אלה להקריב,4090000075,7,7
ref-sifra.2.9-11.3.12-ref-sifra.2.9-11.3.17,ref-bible.0103.22.8.1-ref-bible.103.22.8.6,51815,51844,ref-sifra.2.9-11.3.12,ref-sifra.2.9-11.3.17,236910,236939,ref-bible.0103.22.8.1,ref-bible.0103.22.8.6,נבלה וטרפה לא יאכל לטמאה בה ,נבלה וטרפה לא יאכל לטמאה בה ,1,1,1159,1159.0,94,94.0,0.0,0.0,6,נבלה וטרפה לא יאכל לטמאה בה,4090000076,6,6
ref-sifra.2.11-00.1.3-ref-sifra.2.11-00.1.13,ref-bible.0103.2.8.1-ref-bible.103.2.8.13,56761,56823,ref-sifra.2.11-00.1.3,ref-sifra.2.11-00.1.13,193292,193366,ref-bible.0103.2.8.1,ref-bible.0103.2.8.13,והבאת אשר יעשה מאלה לה' והקריבה אל הכהן והגישה אל המזבח' ,והבאת את המנחה אשר יעשה מאלה ליהוה והקריבה אל הכהן והגישה אל המזבח ,11,13,212,212.0,95,95.0,0.1940298507462686,0.4166666666666666,9,והבאת אשר יעשה מאלה והקריבה אל הכהן והגישה אל,4090000077,11,13
ref-sifra.2.11-00.6.34-ref-sifra.2.11-00.6.40,ref-bible.0103.23.10.18-ref-bible.103.23.10.24,57703,57740,ref-sifra.2.11-00.6.34,ref-sifra.2.11-00.6.40,239116,239152,ref-bible.0103.23.10.18,ref-bible.0103.23.10.24,והבאתם את עומר ראשית קצירכם אל הכהן ,והבאתם את עמר ראשית קצירכם אל הכהן ,7,7,1200,1198.0,96,96.0,0.0277777777777777,0.0,6,והבאתם את ראשית קצירכם אל הכהן,4090000078,7,7
ref-sifra.2.12-00.2.15-ref-sifra.2.12-00.2.22,ref-bible.0103.2.11.2-ref-bible.103.2.11.11,60215,60252,ref-sifra.2.12-00.2.15,ref-sifra.2.12-00.2.22,193493,193539,ref-bible.0103.2.11.2,ref-bible.0103.2.11.11,המנחה אשר תקריבו לה' לא תעשה חמץ אשר ,המנחה אשר תקריבו ליהוה לא תעשה חמץ כי כל שאר ,8,10,213,213.0,97,97.0,0.2222222222222222,0.2857142857142857,6,המנחה אשר תקריבו לא תעשה חמץ,4090000079,8,10
ref-sifra.2.12-00.6.33-ref-sifra.2.12-00.6.39,ref-bible.0103.2.11.11-ref-bible.103.2.11.17,61585,61616,ref-sifra.2.12-00.6.33,ref-sifra.2.12-00.6.39,193536,193567,ref-bible.0103.2.11.11,ref-bible.0103.2.11.17,שאר וכל דבש לא תקטירו ממנו אשה ,שאר וכל דבש לא תקטירו ממנו אשה ,7,7,214,213.0,98,98.0,0.0,0.0,7,שאר וכל דבש לא תקטירו ממנו אשה,4090000080,7,7
ref-sifra.2.12-00.7.28-ref-sifra.2.12-00.7.34,ref-bible.0104.28.26.1-ref-bible.104.28.26.7,61812,61863,ref-sifra.2.12-00.7.28,ref-sifra.2.12-00.7.34,319085,319137,ref-bible.0104.28.26.1,ref-bible.0104.28.26.7,וביום הבכורים בהקריבכם מנחה חדשה לה' בשבועותיכם ,וביום הבכורים בהקריבכם מנחה חדשה ליהוה בשבעתיכם ,7,7,1560,1560.0,99,99.0,0.1041666666666666,0.1428571428571429,5,וביום הבכורים בהקריבכם מנחה חדשה,4090000081,7,7
ref-sifra.2.12-00.8.19-ref-sifra.2.12-00.8.24,ref-bible.0102.23.16.1-ref-bible.102.23.16.6,62008,62040,ref-sifra.2.12-00.8.19,ref-sifra.2.12-00.8.24,151019,151051,ref-bible.0102.23.16.1,ref-bible.0102.23.16.6,וחג הקציר בכורי מעשיך אשר תזרע ,וחג הקציר בכורי מעשיך אשר תזרע ,6,6,63,63.0,100,100.0,0.0,0.0,6,וחג הקציר בכורי מעשיך אשר תזרע,4090000082,6,6
ref-sifra.2.12-00.9.81-ref-sifra.2.12-14.1.21,ref-bible.0103.2.12.6-ref-bible.0103.2.13.16,62692,62878,ref-sifra.2.12-00.9.81,ref-sifra.2.12-14.1.21,193604,193715,ref-bible.0103.2.12.6,ref-bible.0103.2.13.16,ואל המזבח לא יעלו לריח ניחח וכל קרבן מנחתך במלח תמלח ולא תשבית מלח ברית אלהיך מעל מנחתך על כל קרבנך תקריב,ואל המזבח לא יעלו לריח ניחח וכל קרבן מנחתך במלח תמלח ולא תשבית מלח ברית אלהיך מעל מנחתך על כל קרבנך תקריב,22,22,215,215.0,101,101.0,0.0,0.0,22,ואל המזבח לא יעלו לריח ניחח וכל קרבן מנחתך במלח תמלח ולא תשבית מלח ברית אלהיך מעל מנחתך על כל קרבנך תקריב,4090000083,22,22
ref-sifra.2.12-14.3.33-ref-sifra.2.12-14.3.42,ref-bible.0209.42.13.25-ref-bible.209.42.13.32,63308,63367,ref-sifra.2.12-14.3.33,ref-sifra.2.12-14.3.42,1065644,1065693,ref-bible.0209.42.13.25,ref-bible.0209.42.13.32,חטאת ואמורי אשם ואמורי קדשי קדשים ואמורי קדשים קלים מנחת ,קדשי הקדשים והמנחה והחטאת והאשם כי המקום קדש ,5,8,1801,1801.0,103,103.0,0.7543859649122807,0.5555555555555556,1,קדשי,4090000084,10,8
ref-sifra.2.12-14.4.46-ref-sifra.2.12-14.4.54,ref-bible.0103.2.13.1-ref-bible.103.2.13.8,63686,63729,ref-sifra.2.12-14.4.46,ref-sifra.2.12-14.4.54,193635,193676,ref-bible.0103.2.13.1,ref-bible.0103.2.13.8,יכול במי מלח תלמוד לומר במלח לא תשבית מלח ,וכל קרבן מנחתך במלח תמלח ולא תשבית מלח ,9,8,217,215.0,104,104.0,0.4285714285714285,0.6363636363636364,3,במלח תשבית מלח,4090000085,9,8
ref-sifra.2.12-14.6.46-ref-sifra.2.12-14.6.58,ref-bible.0103.2.13.2-ref-bible.103.2.13.12,64642,64707,ref-sifra.2.12-14.6.46,ref-sifra.2.12-14.6.58,193640,193697,ref-bible.0103.2.13.2,ref-bible.0103.2.13.12,קרבים עם מנחה עצמה תלמוד לומר ולא תשבית מלח ברית אלהיך מעל מנחתך ,קרבן מנחתך במלח תמלח ולא תשבית מלח ברית אלהיך מעל מנחתך ,13,11,218,215.0,105,105.0,0.2923076923076923,0.5,7,ולא תשבית מלח ברית אלהיך מעל מנחתך,4090000086,13,11
