baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-sifre-n,dam-lev,jac,lcs_len_char,lcs_str_char,lcc_distance,id
ref-sifre-n.22.1.193-ref-sifre-n.22.1.207,ref-sifre-d.284.6.5-ref-sifre-d.284.6.24,33512,33596,ref-sifre-n.22.1.193,ref-sifre-n.22.1.207,268090,268188,ref-sifre-d.284.6.5,ref-sifre-d.284.6.24,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן בעושה פחות מסאתים אף גר ויתום האמור כאן ,15,20,1096,1077.0,165,149.0,0.4838709677419355,0.6153846153846154,50,כאן  ונאמר להלן  מה  האמור להלן בוה א א האמור כאן ,0.4623655913978495,5060000157
ref-sifre-n.22.1.193-ref-sifre-n.22.1.207,ref-sifre-d.285.4.4-ref-sifre-d.285.4.22,33512,33596,ref-sifre-n.22.1.193,ref-sifre-n.22.1.207,268752,268841,ref-sifre-d.285.4.4,ref-sifre-d.285.4.22,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן פחות מסאתים אף גר יתום האמור כאן ,15,19,1126,1104.0,166,149.0,0.46511627906976744,0.5833333333333333,48,כאן  ונאמר להלן  מה  האמור להלן ו א א האמור כאן ,0.4418604651162791,5060000158
ref-sifre-n.22.1.193-ref-sifre-n.22.1.207,ref-sifre-d.289.3.12-ref-sifre-d.289.3.30,33512,33596,ref-sifre-n.22.1.193,ref-sifre-n.22.1.207,274192,274283,ref-sifre-d.289.3.12,ref-sifre-d.289.3.30,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,כאן שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן לנחלה אף שם האמור כאן ,15,19,1153,1132.0,167,149.0,0.5287356321839081,0.6666666666666667,53,כאן א ונאמר להלן לאה  לה האמור להלן נה אף  האמור כאן ,0.3908045977011494,5060000159
ref-sifre-n.22.1.193-ref-sifre-n.22.1.207,ref-sifre-d.289.9.19-ref-sifre-d.289.9.32,33512,33596,ref-sifre-n.22.1.193,ref-sifre-n.22.1.207,274959,275020,ref-sifre-d.289.9.19,ref-sifre-d.289.9.32,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,כאן שם ונאמר להלן שם מה שם האמור להלן נחלה אף שם האמור כאן ,15,14,1184,1161.0,168,149.0,0.3875,0.5,49,כאן  ונאמר להלן  מה  האמור להלן נה אף  האמור כאן ,0.38749999999999996,5060000160
ref-sifre-n.22.1.193-ref-sifre-n.22.1.207,ref-sifre-d.291.6.4-ref-sifre-d.291.6.18,33512,33596,ref-sifre-n.22.1.193,ref-sifre-n.22.1.207,276468,276551,ref-sifre-d.291.6.4,ref-sifre-d.291.6.18,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,כאן ענייה ונאמר להלן ענייה מה ענייה האמורה להלן בלשון הקדש אף ענייה האמורה כאן ,15,15,1221,1200.0,169,149.0,0.3125,0.5454545454545454,56,כאן ה ונאמר להלן ה מה ה האמורה להלן בוה אף ה האמורה כאן ,0.30000000000000004,5060000161
ref-sifre-n.22.1.193-ref-sifre-n.22.1.207,ref-sifre-d.302.1.7-ref-sifre-d.302.1.20,33512,33596,ref-sifre-n.22.1.193,ref-sifre-n.22.1.207,288153,288213,ref-sifre-d.302.1.7,ref-sifre-d.302.1.20,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף הפלאה האמורה כאן ,כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,15,14,1257,1257.0,170,151.0,0.4,0.5,48,כאן  ונאמר להלן  מה  האמור להלן ר אף  האמור כאן ,0.4,5060000162
ref-sifre-n.22.1.193-ref-sifre-n.22.1.204,ref-sifre-d.302.1.23-ref-sifre-d.302.1.34,33512,33578,ref-sifre-n.22.1.193,ref-sifre-n.22.1.204,288221,288275,ref-sifre-d.302.1.23,ref-sifre-d.302.1.34,כאן הפלאה ונאמר להלן הפלאה מה הפלאה האמורה להלן בנדר ובנדבה אף ,מה קץ האמור להלן חג המצות אף כאן חג המצות נאמר להלן ,12,12,1271,1271.0,151,151.0,0.6825396825396826,0.6363636363636364,26,ה אמר להלן  ה א אמור להלן ,0.5873015873015873,5060000163
ref-sifre-n.23.1.127-ref-sifre-n.23.1.134,ref-sifre-d.107.11.4-ref-sifre-d.107.12.11,35202,35253,ref-sifre-n.23.1.127,ref-sifre-n.23.1.134,147043,147135,ref-sifre-d.107.11.4,ref-sifre-d.107.12.11,האוכל כאוכל אכילה כשתיה ואכילת ענבים כשתית יין ,"אכילה שתיה מנין ת""ל ביין ובשכר אין_לי_אלא אכילה ושתיה מנין אף משביחי אוכלים אכילה ושתיה ",8,15,607,607.0,179,179.0,0.6931818181818182,0.7692307692307692,30,אכל וכל אכילה שתיה י בי כי יי ,0.6590909090909092,5060000164
ref-sifre-n.23.1.145-ref-sifre-n.23.1.152,ref-sifre-d.107.11.4-ref-sifre-d.107.12.11,35300,35353,ref-sifre-n.23.1.145,ref-sifre-n.23.1.152,147043,147135,ref-sifre-d.107.11.4,ref-sifre-d.107.12.11,האוכל כאוכל אכילה כשתייה ואכילת ענבים כשתיית יין ,"אכילה שתיה מנין ת""ל ביין ובשכר אין_לי_אלא אכילה ושתיה מנין אף משביחי אוכלים אכילה ושתיה ",8,15,608,607.0,180,180.0,0.7045454545454546,0.7692307692307692,30,אכל וכל אכילה שתיה י בי כי יי ,0.6590909090909092,5060000165
ref-sifre-n.25.1.406-ref-sifre-n.25.1.417,ref-sifre-d.36.2.57-ref-sifre-d.36.2.69,41592,41650,ref-sifre-n.25.1.406,ref-sifre-n.25.1.417,51352,51410,ref-sifre-d.36.2.57,ref-sifre-d.36.2.69,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף ,כאן כתב ונאמר להלן כתב מה כתב האמור להלן על גבי אבנים אף ,12,13,127,127.0,182,182.0,0.40350877192982454,0.5833333333333333,39,כאן  ונאמר להלן  מה  האמור להלן גי  אף ,0.3157894736842105,5060000166
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.36.2.103-ref-sifre-d.36.2.118,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,51589,51665,ref-sifre-d.36.2.103,ref-sifre-d.36.2.118,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן כתב ונאמר להלן כתב מה כתב האמור להלן על הספר ובדיו אף כתב האמור כאן ,15,16,162,162.0,184,182.0,0.3888888888888889,0.5833333333333333,50,כאן  ונאמר להלן  מה  האמור להלן ל ר אף  האמור כאן ,0.3055555555555556,5060000167
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.43.25.2-ref-sifre-d.43.25.17,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,82472,82541,ref-sifre-d.43.25.2,ref-sifre-d.43.25.17,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן חרב אף חרי האמור כאן ,15,16,250,206.0,185,181.0,0.375,0.5,51,כאן  ונאמר להלן ר מה ר האמור להלן ר אף ר האמור כאן ,0.29166666666666663,5060000168
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.62.4.6-ref-sifre-d.62.4.24,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,110110,110200,ref-sifre-d.62.4.6,ref-sifre-d.62.4.24,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן לשום את שמו ונאמר להלן ושמו את שמי מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן ,15,19,341,341.0,186,186.0,0.4235294117647059,0.5833333333333333,52,כאן ו ונאמר להלן ו מה  האמור להלן ל ש אף  האמור כאן ,0.388235294117647,5060000169
ref-sifre-n.25.1.408-ref-sifre-n.25.1.420,ref-sifre-d.62.4.32-ref-sifre-d.62.4.45,41601,41666,ref-sifre-n.25.1.408,ref-sifre-n.25.1.420,110236,110309,ref-sifre-d.62.4.32,ref-sifre-d.62.4.45,ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,האמור להלן בית הבחירה ומה שמי האמור להלן ברכת כהנים אף שמי האמור כאן ,13,14,356,356.0,205,186.0,0.463768115942029,0.7142857142857143,42,אמר להלן ר מה  האמור להלן ר אף  האמור כאן ,0.3913043478260869,5060000170
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.69.1.3-ref-sifre-d.69.1.16,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,114089,114162,ref-sifre-d.69.1.3,ref-sifre-d.69.1.16,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,15,14,433,411.0,187,181.0,0.375,0.5,48,כאן  ונאמר להלן  מה  האמור להלן ש אף  האמור כאן ,0.33333333333333337,5060000171
ref-sifre-n.25.1.411-ref-sifre-n.25.1.420,ref-sifre-d.71.6.80-ref-sifre-d.71.6.101,41618,41666,ref-sifre-n.25.1.411,ref-sifre-n.25.1.420,115854,115972,ref-sifre-d.71.6.80,ref-sifre-d.71.6.101,ונאמר להלן בשעריך תאכלנו שעריך שעריך לגזירה שוה מה שעריך האמור להלן אין נשחטים אלא על מום קבוע אף שעריך האמור כאן,ונאמר להלן בשעריך תאכלנו שעריך שעריך לגזירה שוה מה שעריך האמור להלן אין נשחטים אלא על מום קבוע אף שעריך האמור כאן,22,22,440,440.0,206,206.0,0.0,0.0,113,ונאמר להלן בשעריך תאכלנו שעריך שעריך לגזירה שוה מה שעריך האמור להלן אין נשחטים אלא על מום קבוע אף שעריך האמור כאן,0.0,5060000172
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.86.6.5-ref-sifre-d.86.6.18,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,131044,131119,ref-sifre-d.86.6.5,ref-sifre-d.86.6.18,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף הדחה האמורה כאן ,15,14,502,477.0,188,181.0,0.375,0.5,49,כאן  ונאמר להלן  מה  האמור להלן יל אף  האמור כאן ,0.3194444444444444,5060000173
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.90.2.5-ref-sifre-d.90.2.19,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,133027,133105,ref-sifre-d.90.2.5,ref-sifre-d.90.2.19,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן ,15,15,533,510.0,189,181.0,0.37333333333333335,0.5,49,כאן  ונאמר להלן  מה  האמור להלן יל אף  האמור כאן ,0.3466666666666667,5060000174
ref-sifre-n.25.1.406-ref-sifre-n.25.1.414,ref-sifre-d.103.3.8-ref-sifre-d.103.3.16,41592,41637,ref-sifre-n.25.1.406,ref-sifre-n.25.1.414,141108,141150,ref-sifre-d.103.3.8,ref-sifre-d.103.3.16,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן ,כאן נשר ונאמר להלן נשר מה נשר האמור להלן ,9,9,581,559.0,181,181.0,0.2727272727272727,0.33333333333333337,35,כאן ר ונאמר להלן ר מה ר האמור להלן ,0.20454545454545459,5060000175
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.107.18.10-ref-sifre-d.107.18.25,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,147575,147656,ref-sifre-d.107.18.10,ref-sifre-d.107.18.25,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן ,15,16,634,609.0,190,181.0,0.4430379746835443,0.5,48,כאן  ונאמר להלן  מה  האמור להלן ש אף  האמור כאן ,0.3924050632911392,5060000176
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.111.1.13-ref-sifre-d.111.1.28,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,150182,150259,ref-sifre-d.111.1.13,ref-sifre-d.111.1.28,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן קץ ונאמר להלן קץ מה קץ האמור להלן בסופה ולא בתחילתה אף קץ האמור כאן ,15,16,680,658.0,191,181.0,0.4166666666666667,0.5833333333333333,50,כאן  ונאמר להלן  מה  האמור להלן ול  אף  האמור כאן ,0.3055555555555556,5060000177
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.122.3.3-ref-sifre-d.122.3.16,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,159576,159646,ref-sifre-d.122.3.3,ref-sifre-d.122.3.16,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן ימנית אף אזנו האמור כאן ,15,14,723,701.0,192,181.0,0.3333333333333333,0.5,52,כאן ו ונאמר להלן ו מה ו האמור להלן י אף ו האמור כאן ,0.2777777777777778,5060000178
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.138.1.7-ref-sifre-d.138.1.20,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,170278,170350,ref-sifre-d.138.1.7,ref-sifre-d.138.1.20,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,15,14,756,734.0,193,181.0,0.3611111111111111,0.5,48,כאן  ונאמר להלן  מה  האמור להלן ש אף  האמור כאן ,0.33333333333333337,5060000179
ref-sifre-n.25.1.406-ref-sifre-n.25.1.422,ref-sifre-d.149.4.14-ref-sifre-d.149.4.37,41592,41676,ref-sifre-n.25.1.406,ref-sifre-n.25.1.422,179558,179681,ref-sifre-d.149.4.14,ref-sifre-d.149.4.37,כאן שעריך ונאמר להלן שעריך מה שעריך האמור להלן שער_שנמצאו_בו_ולא_שער שנדונו בו אף שעריך האמור כאן,שעריך לגזרה שוה נאמר כאן שעריך ונאמר להלן שעריך מה שעריך האמור להלן שער_שנמצאו_בו_ולא_שער שנדונו בו אף שעריך האמור כאן,16,20,766,766.0,204,204.0,0.17796610169491525,0.19999999999999996,97,כאן שעריך ונאמר להלן שעריך מה שעריך האמור להלן שער_שנמצאו_בו_ולא_שער שנדונו בו אף שעריך האמור כאן,0.17796610169491522,5060000180
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.194.6.13-ref-sifre-d.194.6.26,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,206420,206485,ref-sifre-d.194.6.13,ref-sifre-d.194.6.26,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,15,14,873,850.0,194,181.0,0.3472222222222222,0.5,52,כאן ר ונאמר להלן ר מה ר האמור להלן ר אף ר האמור כאן ,0.2777777777777778,5060000181
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.195.7.14-ref-sifre-d.195.7.27,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,206970,207035,ref-sifre-d.195.7.14,ref-sifre-d.195.7.27,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,15,14,903,880.0,195,181.0,0.3472222222222222,0.5,52,כאן ר ונאמר להלן ר מה ר האמור להלן ר אף ר האמור כאן ,0.2777777777777778,5060000182
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.261.2.26-ref-sifre-d.261.2.41,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,251418,251503,ref-sifre-d.261.2.26,ref-sifre-d.261.2.41,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן תועבה ונאמר להלן תועבה מה תועבה האומר להלן בשם זובח בזובח אף תועבה האמורה כאן ,15,16,1025,1003.0,196,181.0,0.36585365853658536,0.5454545454545454,56,כאן וע ונאמר להלן וע מה וע האור להלן ו  אף וע האמור כאן ,0.31707317073170727,5060000183
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.264.1.6-ref-sifre-d.264.1.20,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,252874,252945,ref-sifre-d.264.1.6,ref-sifre-d.264.1.20,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה אף נדר האמור כאן ,15,15,1063,1036.0,197,181.0,0.3472222222222222,0.5,53,כאן ר ונאמר להלן ר מה ר האמור להלן דר אף ר האמור כאן ,0.26388888888888884,5060000184
ref-sifre-n.25.1.406-ref-sifre-n.25.1.420,ref-sifre-d.284.6.5-ref-sifre-d.284.6.24,41592,41666,ref-sifre-n.25.1.406,ref-sifre-n.25.1.420,268090,268188,ref-sifre-d.284.6.5,ref-sifre-d.284.6.24,כאן פרוע ונאמר להלן פרוע מה פרוע האמור להלן גידול שער אף פרוע האמור כאן ,כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן בעושה פחות מסאתים אף גר ויתום האמור כאן ,15,20,1097,1077.0,198,181.0,0.3870967741935484,0.6153846153846154,57,כאן רו ונאמר להלן רו מה רו האמור להלן וש אף רו האמור כאן ,0.3870967741935484,5060000185
