,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
5373,ref-bible.0312.1.43.4-ref-bible.0312.1.43.14,ref-b.4.04.106a.466-ref-b.4.04.106a.479,1459226,1459279,250883,250893,ref-bible.312.1.43.4,ref-bible.312.1.43.14,6235617,6235686,908682,908694,ref-b.4.4.106a.466,ref-b.4.4.106a.479,מלכו בארץ אדום לפני מלך מלך לבני ישראל בלע בן בעור ,המלך הוא באדום ואת מלכי מדין הרגו על חלליהם וגו' את בלעם בן בעור ,11,14,6785,5373,0.5384615384615384,0.7647058823529411
5374,ref-bible.0104.31.8.1-ref-bible.0104.31.8.6,ref-b.4.04.106a.469-ref-b.4.04.106a.474,323918,323947,54321,54326,ref-bible.104.31.8.1,ref-bible.104.31.8.6,6235634,6235663,908685,908690,ref-b.4.4.106a.469,ref-b.4.4.106a.474,ואת מלכי מדין הרגו על חלליהם ,ואת מלכי מדין הרגו על חלליהם ,6,6,2144,5374,0.0,0.0
5375,ref-bible.0104.31.8.15-ref-bible.0104.31.8.25,ref-b.4.04.106a.469-ref-b.4.04.106a.481,323982,324035,54334,54344,ref-bible.104.31.8.15,ref-bible.104.31.8.25,6235634,6235697,908685,908696,ref-b.4.4.106a.469,ref-b.4.4.106a.481,ואת רבע חמשת מלכי מדין ואת בלעם בן בעור הרגו בחרב ,ואת מלכי מדין הרגו על חלליהם וגו' את בלעם בן בעור הרגו בחרב ,11,13,2145,5375,0.4,0.3846153846153846
5376,ref-bible.0301.55.24.6-ref-bible.0301.55.24.11,ref-b.4.04.106b.19-ref-b.4.04.106b.24,1190284,1190314,201955,201960,ref-bible.301.55.24.6,ref-bible.301.55.24.11,6236159,6236189,908767,908772,ref-b.4.4.106b.19,ref-b.4.4.106b.24,אנשי דמים ומרמה לא יחצו ימיהם ,אנשי דמים ומרמה לא יחצו ימיהם ,6,6,5451,5376,0.0,0.0
5377,ref-bible.0301.52.3.1-ref-bible.0301.52.3.7,ref-b.4.04.106b.98-ref-b.4.04.106b.104,1188194,1188231,201562,201568,ref-bible.301.52.3.1,ref-bible.301.52.3.7,6236571,6236608,908838,908844,ref-b.4.4.106b.98,ref-b.4.4.106b.104,מה תתהלל ברעה הגבור חסד אל כל היום ,מה תתהלל ברעה הגבור חסד אל כל היום ,8,8,5436,5377,0.0,0.0
5378,ref-bible.0301.52.3.1-ref-bible.0301.52.3.7,ref-b.4.04.106b.114-ref-b.4.04.106b.122,1188194,1188231,201562,201568,ref-bible.301.52.3.1,ref-bible.301.52.3.7,6236648,6236691,908851,908859,ref-b.4.4.106b.114,ref-b.4.4.106b.122,מה תתהלל ברעה הגבור חסד אל כל היום ,מה תתהלל ברעה לא חסד אל נטוי עליך כל היום ,8,10,5437,5378,0.35714285714285715,0.375
5379,ref-bible.0301.50.16.1-ref-bible.0301.50.16.7,ref-b.4.04.106b.128-ref-b.4.04.106b.134,1186947,1186978,201333,201339,ref-bible.301.50.16.1,ref-bible.301.50.16.7,6236713,6236745,908862,908868,ref-b.4.4.106b.128,ref-b.4.4.106b.134,ולרשע אמר אלהים מה לך לספר חקי ,ולרשע אמר אלהים מה לך לספר חוקי ,7,7,5425,5379,0.03125,0.0
5380,ref-bible.0301.52.8.1-ref-bible.0301.52.8.5,ref-b.4.04.106b.175-ref-b.4.04.106b.179,1188383,1188417,201600,201604,ref-bible.301.52.8.1,ref-bible.301.52.8.5,6236943,6236977,908900,908904,ref-b.4.4.106b.175,ref-b.4.4.106b.179,ויראו צדיקים וייראו ועליו ישחקו ,ויראו צדיקים וייראו ועליו ישחקו ,5,5,5441,5380,0.0,0.0
5381,ref-bible.0303.20.15.1-ref-bible.0303.20.15.6,ref-b.4.04.106b.188-ref-b.4.04.106b.193,1312209,1312240,224721,224726,ref-bible.303.20.15.1,ref-bible.303.20.15.6,6237027,6237060,908911,908916,ref-b.4.4.106b.188,ref-b.4.4.106b.193,חיל בלע ויקאנו מבטנו יורשנו אל ,חיל בלע ויקיאנו מבטנו יורישנו אל ,6,6,6235,5381,0.06060606060606061,0.0
5382,ref-bible.0301.52.7.1-ref-bible.0301.52.7.11,ref-b.4.04.106b.228-ref-b.4.04.106b.240,1188326,1188382,201589,201599,ref-bible.301.52.7.1,ref-bible.301.52.7.11,6237235,6237301,908944,908956,ref-b.4.4.106b.228,ref-b.4.4.106b.240,גם אל יתצך לנצח יחתך ויסחך מאהל ושרשך מארץ חיים סלה ,גם אל יתצך לנצח מאי דכתיב יחתך ויסחך מאהל ושרשך מארץ חיים סלה ,11,13,5438,5382,0.16129032258064516,0.09090909090909094
5383,ref-bible.0301.52.7.5-ref-bible.0301.52.7.11,ref-b.4.04.106b.250-ref-b.4.04.106b.260,1188343,1188382,201593,201599,ref-bible.301.52.7.5,ref-bible.301.52.7.11,6237351,6237411,908966,908976,ref-b.4.4.106b.250,ref-b.4.4.106b.260,יחתך ויסחך מאהל ושרשך מארץ חיים סלה ,יחתך ויסחך מאהל ליהוי ליה בנין רבנן ושרשך מארץ חיים סלה ,7,11,5440,5383,0.35714285714285715,0.2222222222222222
5384,ref-bible.0207.33.18.4-ref-bible.0207.33.18.11,ref-b.4.04.106b.265-ref-b.4.04.106b.272,820690,820725,138881,138887,ref-bible.207.33.18.4,ref-bible.207.33.18.11,6237433,6237471,908979,908985,ref-b.4.4.106b.265,ref-b.4.4.106b.272,איה ספר איה שקל איה ספר את המגדלים ,איה סופר איה שוקל איה סופר את המגדלים ,8,8,4029,5384,0.07894736842105263,0.0
5385,ref-bible.0207.33.18.4-ref-bible.0207.33.19.4,ref-b.4.04.106b.387-ref-b.4.04.106b.397,820690,820739,138881,138890,ref-bible.207.33.18.4,ref-bible.207.33.19.4,6238105,6238156,909085,909094,ref-b.4.4.106b.387,ref-b.4.4.106b.397,איה ספר איה שקל איה ספר את המגדלים את עם נועז לא ,איה סופר איה שוקל איה סופר את המגדלים ואת אמרת לא ,12,11,4030,5385,0.22,0.4285714285714286
5386,ref-bible.0302.5.23.1-ref-bible.0302.5.23.7,ref-b.4.04.106b.422-ref-b.4.04.106b.428,1262490,1262526,215108,215114,ref-bible.302.5.23.1,ref-bible.302.5.23.7,6238273,6238310,909116,909122,ref-b.4.4.106b.422,ref-b.4.4.106b.428,הוא ימות באין מוסר וברב אולתו ישגה ,הוא ימות באין מוסר וברוב אולתו ישגה ,7,7,5886,5386,0.027777777777777776,0.0
5388,ref-bible.0301.55.24.6-ref-bible.0301.55.24.11,ref-b.4.04.106b.491-ref-b.4.04.106b.499,1190284,1190314,201955,201960,ref-bible.301.55.24.6,ref-bible.301.55.24.11,6238663,6238706,909178,909184,ref-b.4.4.106b.491,ref-b.4.4.106b.499,אנשי דמים ומרמה לא יחצו ימיהם ,ימיהם תניא נמי הכי אנשי דמים ומרמה לא יחצו ,6,9,5452,5388,0.5813953488372093,0.375
5389,ref-bible.0301.55.14.1-ref-bible.0301.55.15.8,ref-b.4.04.106b.532-ref-b.4.04.106b.547,1189807,1189880,201865,201877,ref-bible.301.55.14.1,ref-bible.301.55.15.8,6238886,6238979,909216,909231,ref-b.4.4.106b.532,ref-b.4.4.106b.547,ואתה אנוש כערכי אלופי ומידעי אשר יחדו נמתיק סוד בבית אלהים נהלך ברגש ,ואתה אנוש כערכי אלופי ומיודעי ולבסוף קראו חבירו אשר יחדו נמתיק סוד בבית אלהים נהלך ברגש ,13,16,5444,5389,0.2159090909090909,0.1875
5390,ref-bible.0301.41.10.1-ref-bible.0301.41.10.11,ref-b.4.04.106b.551-ref-b.4.04.106b.561,1180893,1180942,200207,200217,ref-bible.301.41.10.1,ref-bible.301.41.10.11,6239000,6239049,909235,909245,ref-b.4.4.106b.551,ref-b.4.4.106b.561,גם איש שלומי אשר בטחתי בו אוכל לחמי הגדיל עלי עקב ,גם איש שלומי אשר בטחתי בו אוכל לחמי הגדיל עלי עקב ,11,11,5395,5390,0.0,0.0
5391,ref-bible.0102.3.6.1-ref-bible.0102.3.6.10,ref-b.4.04.107a.27-ref-b.4.04.107a.33,109283,109337,19516,19525,ref-bible.102.3.6.1,ref-bible.102.3.6.10,6239178,6239217,909262,909268,ref-b.4.4.107a.27,ref-b.4.4.107a.33,ויאמר אנכי אלהי אביך אלהי אברהם אלהי יצחק ואלהי יעקב ,אומרים אלהי אברהם אלהי יצחק ואלהי יעקב ,10,7,486,5391,0.3018867924528302,0.2857142857142857
5392,ref-bible.0102.3.15.7-ref-bible.0102.3.15.19,ref-b.4.04.107a.27-ref-b.4.04.107a.33,110140,110207,19656,19664,ref-bible.102.3.15.7,ref-bible.102.3.15.19,6239178,6239217,909262,909268,ref-b.4.4.107a.27,ref-b.4.4.107a.33,תאמר אל בני ישראל יהוה אלהי אבתיכם אלהי אברהם אלהי יצחק ואלהי יעקב ,אומרים אלהי אברהם אלהי יצחק ואלהי יעקב ,13,7,495,5392,0.44776119402985076,0.5555555555555556
5393,ref-bible.0102.4.5.7-ref-bible.0102.4.5.14,ref-b.4.04.107a.28-ref-b.4.04.107a.33,111221,111263,19831,19838,ref-bible.102.4.5.7,ref-bible.102.4.5.14,6239185,6239217,909263,909268,ref-b.4.4.107a.28,ref-b.4.4.107a.33,אלהי אבתם אלהי אברהם אלהי יצחק ואלהי יעקב ,אלהי אברהם אלהי יצחק ואלהי יעקב ,8,6,503,5393,0.23809523809523808,0.19999999999999996
5394,ref-bible.0204.11.2.1-ref-bible.0204.11.2.7,ref-b.4.04.107a.75-ref-b.4.04.107a.81,607224,607260,102282,102288,ref-bible.204.11.2.1,ref-bible.204.11.2.7,6239443,6239479,909307,909313,ref-b.4.4.107a.75,ref-b.4.4.107a.81,ויהי לעת הערב ויקם דוד מעל משכבו ,ויהי לעת הערב ויקם דוד מעל משכבו ,7,7,3188,5394,0.0,0.0
5395,ref-bible.0204.11.2.8-ref-bible.0204.11.2.21,ref-b.4.04.107a.104-ref-b.4.04.107a.117,607261,607329,102289,102302,ref-bible.204.11.2.8,ref-bible.204.11.2.21,6239594,6239663,909332,909345,ref-b.4.4.107a.104,ref-b.4.4.107a.117,ויתהלך על גג בית המלך וירא אשה רחצת מעל הגג והאשה טובת מראה מאד ,ויתהלך על גג בית המלך וירא אשה רוחצת מעל הגג והאשה טובת מראה מאד ,14,14,3189,5395,0.015384615384615385,0.0
5396,ref-bible.0204.11.3.1-ref-bible.0204.11.4.14,ref-b.4.04.107a.139-ref-b.4.04.107a.166,607330,607483,102303,102330,ref-bible.204.11.3.1,ref-bible.204.11.4.14,6239773,6239927,909367,909394,ref-b.4.4.107a.139,ref-b.4.4.107a.166,וישלח דוד וידרש לאשה ויאמר הלוא זאת בת שבע בת אליעם אשת אוריה החתי וישלח דוד מלאכים ויקחה ותבוא אליו וישכב עמה והיא מתקדשת מטמאתה ותשב אל ביתה ,וישלח דוד וידרוש לאשה ויאמר הלא זאת בת שבע בת אליעם אשת אוריה החתי וישלח דוד מלאכים ויקחה ותבא אליו וישכב עמה והיא מתקדשת מטומאתה ותשב אל ביתה ,28,28,3190,5396,0.027972027972027972,0.0
5397,ref-bible.0204.12.23.13-ref-bible.0204.12.24.10,ref-b.4.04.107a.158-ref-b.4.04.107a.166,611437,611502,103032,103044,ref-bible.204.12.23.13,ref-bible.204.12.24.10,6239876,6239927,909386,909394,ref-b.4.4.107a.158,ref-b.4.4.107a.166,והוא לא ישוב אלי וינחם דוד את בת שבע אשתו ויבא אליה וישכב עמה ,אליו וישכב עמה והיא מתקדשת מטומאתה ותשב אל ביתה ,14,9,3200,5397,0.6612903225806451,0.6923076923076923
5398,ref-bible.0301.17.3.1-ref-bible.0301.17.3.11,ref-b.4.04.107a.169-ref-b.4.04.107a.179,1161284,1161333,196561,196571,ref-bible.301.17.3.1,ref-bible.301.17.3.11,6239942,6239992,909397,909407,ref-b.4.4.107a.169,ref-b.4.4.107a.179,בחנת לבי פקדת לילה צרפתני בל תמצא זמתי בל יעבר פי ,בחנת לבי פקדת לילה צרפתני בל תמצא זמותי בל יעבר פי ,11,11,5280,5398,0.0196078431372549,0.0
5399,ref-bible.0301.11.1.1-ref-bible.0301.11.1.11,ref-b.4.04.107a.197-ref-b.4.04.107a.206,1159052,1159114,196134,196144,ref-bible.301.11.1.1,ref-bible.301.11.1.11,6240071,6240125,909419,909428,ref-b.4.4.107a.197,ref-b.4.4.107a.206,למנצח לדוד ביהוה חסיתי איך תאמרו לנפשי נודו נודי הרכם צפור ,למנצח לדוד בה' חסיתי איך תאמרו לנפשי נודי הרכם צפור ,11,10,5260,5399,0.13559322033898305,0.09999999999999998
5400,ref-bible.0301.51.6.1-ref-bible.0301.51.6.11,ref-b.4.04.107a.227-ref-b.4.04.107a.237,1187452,1187514,201428,201438,ref-bible.301.51.6.1,ref-bible.301.51.6.11,6240220,6240282,909440,909450,ref-b.4.4.107a.227,ref-b.4.4.107a.237,לך לבדך חטאתי והרע בעיניך עשיתי למען תצדק בדברך תזכה בשפטך ,לך לבדך חטאתי והרע בעיניך עשיתי למען תצדק בדברך תזכה בשפטך ,11,11,5429,5400,0.0,0.0
5401,ref-bible.0301.38.18.1-ref-bible.0301.38.18.7,ref-b.4.04.107a.262-ref-b.4.04.107a.268,1178672,1178708,199784,199790,ref-bible.301.38.18.1,ref-bible.301.38.18.7,6240411,6240447,909469,909475,ref-b.4.4.107a.262,ref-b.4.4.107a.268,כי אני לצלע נכון ומכאובי נגדי תמיד ,כי אני לצלע נכון ומכאובי נגדי תמיד ,7,7,5375,5401,0.0,0.0
5402,ref-bible.0204.11.3.8-ref-bible.0204.11.4.6,ref-b.4.04.107a.271-ref-b.4.04.107a.281,607371,607438,102310,102322,ref-bible.204.11.3.8,ref-bible.204.11.4.6,6240459,6240512,909478,909486,ref-b.4.4.107a.271,ref-b.4.4.107a.281,בת שבע בת אליעם אשת אוריה החתי וישלח דוד מלאכים ויקחה ותבוא אליו ,בת שבע בת אליעם לדוד מששת ימי בראשית אלא שבאה אליו ,13,11,3192,5402,0.5076923076923077,0.6875
5403,ref-bible.0301.35.15.1-ref-bible.0301.35.15.11,ref-b.4.04.107a.302-ref-b.4.04.107a.310,1175267,1175327,199150,199159,ref-bible.301.35.15.1,ref-bible.301.35.15.11,6240611,6240660,909500,909508,ref-b.4.4.107a.302,ref-b.4.4.107a.310,ובצלעי שמחו ונאספו נאספו עלי נכים ולא ידעתי קרעו ולא דמו ,ובצלעי שמחו ונאספו נאספו עלי נכים קרעו ולא דמו ,11,9,5352,5403,0.17543859649122806,0.09999999999999998
5404,ref-bible.0301.6.7.1-ref-bible.0301.6.7.9,ref-b.4.04.107a.384-ref-b.4.04.107a.392,1155995,1156046,195556,195564,ref-bible.301.6.7.1,ref-bible.301.6.7.9,6241024,6241075,909555,909563,ref-b.4.4.107a.384,ref-b.4.4.107a.392,יגעתי באנחתי אשחה בכל לילה מטתי בדמעתי ערשי אמסה ,יגעתי באנחתי אשחה בכל לילה מטתי בדמעתי ערשי אמסה ,9,9,5242,5404,0.0,0.0
5406,ref-bible.0204.15.32.10-ref-bible.0204.15.33.1,ref-b.4.04.107a.423-ref-b.4.04.107a.435,621270,621328,104783,104792,ref-bible.204.15.32.10,ref-bible.204.15.33.1,6241219,6241289,909588,909599,ref-b.4.4.107a.423,ref-b.4.4.107a.435,והנה לקראתו חושי הארכי קרוע כתנתו ואדמה על ראשו ויאמר ,והנה לקראתו חושי הארכי קרוע כתנתו ואדמה על ראשו אמר לו לדוד יאמרו ,10,13,3231,5406,0.18181818181818182,0.09090909090909094
5407,ref-bible.0301.19.13.1-ref-bible.0301.19.14.12,ref-b.4.04.107a.501-ref-b.4.04.107a.529,1164555,1164639,197157,197173,ref-bible.301.19.13.1,ref-bible.301.19.14.12,6241608,6241749,909650,909678,ref-b.4.4.107a.501,ref-b.4.4.107a.529,שגיאות מי יבין מנסתרות נקני גם מזדים חשך עבדך אל ימשלו בי אז איתם ונקיתי מפשע רב ,שגיאות מי יבין שביקי לך ומנסתרות נקני שביקי לך גם מזדים חשוך עבדך שביקי לך אל ימשלו בי אז איתם דלא לישתעו בי רבנן שביקי לך ונקיתי מפשע רב ,17,29,5291,5407,0.41304347826086957,0.33333333333333337
5408,ref-bible.0302.6.27.1-ref-bible.0302.6.29.10,ref-b.4.04.107a.579-ref-b.4.04.107a.603,1263526,1263645,215311,215335,ref-bible.302.6.27.1,ref-bible.302.6.29.10,6242000,6242120,909720,909742,ref-b.4.4.107a.579,ref-b.4.4.107a.603,היחתה איש אש בחיקו ובגדיו לא תשרפנה אם יהלך איש על הגחלים ורגליו לא תכוינה כן הבא אל אשת רעהו לא ינקה כל הנגע בה ,היחתה איש אש בחיקו ובגדיו לא תשרפנה אם יהלך איש על הגחלים ורגליו לא תכוינה כן הבא על אשת רעהו לא ינקה כל הנוגע בה ,25,25,5904,5408,0.017543859649122806,0.0
5409,ref-bible.0301.51.9.1-ref-bible.0301.51.9.6,ref-b.4.04.107a.633-ref-b.4.04.107a.638,1187588,1187628,201451,201456,ref-bible.301.51.9.1,ref-bible.301.51.9.6,6242271,6242311,909768,909773,ref-b.4.4.107a.633,ref-b.4.4.107a.638,תחטאני באזוב ואטהר תכבסני ומשלג אלבין ,תחטאני באזוב ואטהר תכבסני ומשלג אלבין ,6,6,5431,5409,0.0,0.0
5410,ref-bible.0301.51.13.8-ref-bible.0301.51.14.7,ref-b.4.04.107a.640-ref-b.4.04.107a.649,1187776,1187819,201485,201492,ref-bible.301.51.13.8,ref-bible.301.51.14.7,6242319,6242374,909775,909784,ref-b.4.4.107a.640,ref-b.4.4.107a.649,ממני השיבה לי ששון ישעך ורוח נדיבה תסמכני ,הימנו שכינה דכתיב השיבה לי ששון ישעך ורוח נדיבה תסמכני ,8,10,5433,5410,0.2545454545454545,0.2222222222222222
5411,ref-bible.0204.2.11.3-ref-bible.0204.2.11.13,ref-b.4.04.107a.662-ref-b.4.04.107a.673,590270,590322,99349,99358,ref-bible.204.2.11.3,ref-bible.204.2.11.13,6242443,6242503,909797,909807,ref-b.4.4.107a.662,ref-b.4.4.107a.673,הימים אשר היה דוד מלך בחברון על בית יהודה שבע שנים ,והימים אשר מלך דוד על ישראל ארבעים שנה בחברון מלך שבע שנים ,11,12,3142,5411,0.4745762711864407,0.33333333333333337
5412,ref-bible.0205.2.11.1-ref-bible.0205.2.11.17,ref-b.4.04.107a.662-ref-b.4.04.107a.678,650351,650442,109943,109958,ref-bible.205.2.11.1,ref-bible.205.2.11.17,6242443,6242535,909797,909812,ref-b.4.4.107a.662,ref-b.4.4.107a.678,והימים אשר מלך דוד על ישראל ארבעים שנה בחברון מלך שבע שנים ובירושלם מלך שלשים ושלש שנים ,והימים אשר מלך דוד על ישראל ארבעים שנה בחברון מלך שבע שנים ובירושלים מלך שלשים ושלש שנים ,17,17,3337,5412,0.011235955056179775,0.15384615384615385
5413,ref-bible.0204.5.4.4-ref-bible.0204.5.5.13,ref-b.4.04.107a.664-ref-b.4.04.107a.687,597091,597188,100549,100566,ref-bible.204.5.4.4,ref-bible.204.5.5.13,6242455,6242584,909799,909821,ref-b.4.4.107a.664,ref-b.4.4.107a.687,דוד במלכו ארבעים שנה מלך בחברון מלך על יהודה שבע שנים וששה חדשים ובירושלם מלך שלשים ושלש שנה ,מלך דוד על ישראל ארבעים שנה בחברון מלך שבע שנים ובירושלים מלך שלשים ושלש שנים וכתיב בחברון מלך על יהודה שבע שנים וששה חדשים ,18,24,3163,5413,0.5483870967741935,0.3125
5415,ref-bible.0312.29.27.6-ref-bible.0312.29.27.15,ref-b.4.04.107a.668-ref-b.4.04.107a.677,1516836,1516894,260443,260452,ref-bible.312.29.27.6,ref-bible.312.29.27.15,6242472,6242530,909802,909811,ref-b.4.4.107a.668,ref-b.4.4.107a.677,ארבעים שנה בחברון מלך שבע שנים ובירושלם מלך שלשים ושלוש ,ארבעים שנה בחברון מלך שבע שנים ובירושלים מלך שלשים ושלש ,10,10,6944,5415,0.03571428571428571,0.25
5417,ref-bible.0312.3.4.4-ref-bible.0312.3.4.12,ref-b.4.04.107a.670-ref-b.4.04.107a.687,1462849,1462902,251519,251527,ref-bible.312.3.4.4,ref-bible.312.3.4.12,6242483,6242584,909804,909821,ref-b.4.4.107a.670,ref-b.4.4.107a.687,בחברון וימלך שם שבע שנים וששה חדשים ושלשים ושלוש ,בחברון מלך שבע שנים ובירושלים מלך שלשים ושלש שנים וכתיב בחברון מלך על יהודה שבע שנים וששה חדשים ,9,18,6806,5417,0.6145833333333334,0.5384615384615384
5418,ref-bible.0206.25.27.3-ref-bible.0206.25.27.18,ref-b.4.04.107a.671-ref-b.4.04.107a.687,777991,778077,131122,131137,ref-bible.206.25.27.3,ref-bible.206.25.27.18,6242491,6242584,909805,909821,ref-b.4.4.107a.671,ref-b.4.4.107a.687,ושבע שנה לגלות יהויכין מלך יהודה בשנים עשר חדש בעשרים ושבעה לחדש נשא אויל מרדך מלך ,מלך שבע שנים ובירושלים מלך שלשים ושלש שנים וכתיב בחברון מלך על יהודה שבע שנים וששה חדשים ,16,17,3771,5418,0.6629213483146067,0.7058823529411764
5419,ref-bible.0208.52.31.3-ref-bible.0208.52.31.18,ref-b.4.04.107a.671-ref-b.4.04.107a.687,980782,980868,166084,166099,ref-bible.208.52.31.3,ref-bible.208.52.31.18,6242491,6242584,909805,909821,ref-b.4.4.107a.671,ref-b.4.4.107a.687,ושבע שנה לגלות יהויכן מלך יהודה בשנים עשר חדש בעשרים וחמשה לחדש נשא אויל מרדך מלך ,מלך שבע שנים ובירושלים מלך שלשים ושלש שנים וכתיב בחברון מלך על יהודה שבע שנים וששה חדשים ,16,17,4505,5419,0.6853932584269663,0.7222222222222222
5420,ref-bible.0204.2.11.7-ref-bible.0204.2.11.15,ref-b.4.04.107a.680-ref-b.4.04.107a.687,590289,590334,99353,99360,ref-bible.204.2.11.7,ref-bible.204.2.11.15,6242543,6242584,909814,909821,ref-b.4.4.107a.680,ref-b.4.4.107a.687,מלך בחברון על בית יהודה שבע שנים וששה חדשים ,בחברון מלך על יהודה שבע שנים וששה חדשים ,9,8,3143,5420,0.20454545454545456,0.11111111111111116
5421,ref-bible.0312.3.4.4-ref-bible.0312.3.4.10,ref-b.4.04.107a.680-ref-b.4.04.107a.687,1462849,1462887,251519,251525,ref-bible.312.3.4.4,ref-bible.312.3.4.10,6242543,6242584,909814,909821,ref-b.4.4.107a.680,ref-b.4.4.107a.687,בחברון וימלך שם שבע שנים וששה חדשים ,בחברון מלך על יהודה שבע שנים וששה חדשים ,7,8,6804,5421,0.25,0.5
5422,ref-bible.0301.86.17.1-ref-bible.0301.86.17.6,ref-b.4.04.107b.11-ref-b.4.04.107b.16,1214187,1214217,206361,206366,ref-bible.301.86.17.1,ref-bible.301.86.17.6,6242670,6242701,909836,909841,ref-b.4.4.107b.11,ref-b.4.4.107b.16,עשה עמי אות לטובה ויראו שנאי ,עשה עמי אות לטובה ויראו שונאי ,6,6,5576,5422,0.03333333333333333,0.0
5423,ref-bible.0301.24.9.4-ref-bible.0301.24.10.5,ref-b.4.04.107b.59-ref-b.4.04.107b.68,1167621,1167674,197726,197735,ref-bible.301.24.9.4,ref-bible.301.24.10.5,6242926,6242977,909876,909885,ref-b.4.4.107b.59,ref-b.4.4.107b.68,ושאו פתחי עולם ויבא מלך הכבוד מי הוא זה מלך הכבוד ,והנשאו פתחי עולם ויבא מלך הכבוד מי זה מלך הכבוד ,11,10,5312,5423,0.12,0.25
5424,ref-bible.0301.24.7.4-ref-bible.0301.24.9.1,ref-b.4.04.107b.59-ref-b.4.04.107b.79,1167518,1167607,197707,197723,ref-bible.301.24.7.4,ref-bible.301.24.9.1,6242926,6243036,909876,909894,ref-b.4.4.107b.59,ref-b.4.4.107b.79,והנשאו פתחי עולם ויבוא מלך הכבוד מי זה מלך הכבוד יהוה עזוז וגבור יהוה גבור מלחמה שאו ,והנשאו פתחי עולם ויבא מלך הכבוד מי זה מלך הכבוד ה' עזוז וגבור ה' גבור מלחמה ונאמר שאו שערים ראשיכם ושאו ,17,21,5309,5424,0.2980769230769231,0.2666666666666667
5425,ref-bible.0313.6.42.3-ref-bible.0313.6.42.10,ref-b.4.04.107b.92-ref-b.4.04.107b.99,1528718,1528757,262391,262398,ref-bible.313.6.42.3,ref-bible.313.6.42.10,6243100,6243138,909905,909912,ref-b.4.4.107b.92,ref-b.4.4.107b.99,אל תשב פני משיחיך זכרה לחסדי דויד עבדך ,אל תשב פני משיחך זכרה לחסדי דויד עבדך ,8,8,7017,5425,0.02564102564102564,0.0
5426,ref-bible.0206.6.1.1-ref-bible.0206.6.1.15,ref-b.4.04.107b.181-ref-b.4.04.107b.195,726236,726312,122794,122808,ref-bible.206.6.1.1,ref-bible.206.6.1.15,6243571,6243652,909982,909996,ref-b.4.4.107b.181,ref-b.4.4.107b.195,ויאמרו בני הנביאים אל אלישע הנה נא המקום אשר אנחנו ישבים שם לפניך צר ממנו ,שנאמר ויאמרו בני הנביאים אל אלישע הנה המקום אשר אנחנו יושבים שם לפניך צר ממנו ,15,15,3641,5426,0.1282051282051282,0.0714285714285714
5427,ref-bible.0206.5.23.1-ref-bible.0206.5.23.10,ref-b.4.04.107b.217-ref-b.4.04.107b.225,725781,725832,122714,122723,ref-bible.206.5.23.1,ref-bible.206.5.23.10,6243764,6243810,910017,910025,ref-b.4.4.107b.217,ref-b.4.4.107b.225,ויאמר נעמן הואל קח ככרים ויפרץ בו ויצר ככרים כסף ,ויאמר נעמן הואל וקח ככרים בו ויצר ככרים כסף ,10,9,3634,5427,0.14285714285714285,0.125
5428,ref-bible.0206.5.25.6-ref-bible.0206.5.26.23,ref-b.4.04.107b.227-ref-b.4.04.107b.260,725985,726176,122750,122783,ref-bible.206.5.25.6,ref-bible.206.5.26.23,6243817,6244004,910027,910059,ref-b.4.4.107b.227,ref-b.4.4.107b.260,ויאמר אליו אלישע מאן מאין גחזי ויאמר לא הלך עבדך אנה ואנה ויאמר אליו לא לבי הלך כאשר הפך איש מעל מרכבתו לקראתך העת לקחת את הכסף ולקחת בגדים וזיתים וכרמים וצאן ובקר ועבדים ושפחות ,ויאמר אליו אלישע מאין גחזי ויאמר לא הלך עבדך אנה ואנה ויאמר אליו לא לבי הלך כאשר הפך איש מעל מרכבתו לקראתך העת לקחת את הכסף ולקחת בגדים וזיתים וכרמים וצאן ובקר ועבדים ושפחות ,35,34,3635,5428,0.02247191011235955,0.0
5429,ref-bible.0205.2.42.5-ref-bible.0205.2.42.17,ref-b.4.04.107b.232-ref-b.4.04.107b.240,653117,653192,110425,110437,ref-bible.205.2.42.5,ref-bible.205.2.42.17,6243846,6243889,910032,910040,ref-b.4.4.107b.232,ref-b.4.4.107b.240,ויאמר אליו הלוא השבעתיך ביהוה ואעד בך לאמר ביום צאתך והלכת אנה ואנה ,ויאמר לא הלך עבדך אנה ואנה ויאמר אליו לא ,13,9,3345,5429,0.5882352941176471,0.7272727272727273
5430,ref-bible.0206.5.1.1-ref-bible.0206.5.1.6,ref-b.4.04.107b.280-ref-b.4.04.107b.285,723634,723659,122330,122335,ref-bible.206.5.1.1,ref-bible.206.5.1.6,6244104,6244127,910075,910080,ref-b.4.4.107b.280,ref-b.4.4.107b.285,ונעמן שר צבא מלך ארם היה ,נעמן שר צבא מלך ארם היה ,6,6,3627,5430,0.04,0.33333333333333337
