,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
3335,ref-sifre-d.43.30.21-ref-sifre-d.43.30.26,ref-bible.0208.36.30.17-ref-bible.0208.36.30.22,84123,84163,14189,14194,ref-sifre-d.00043.00030.00021,ref-sifre-d.00043.00030.00026,942622,942658,159833,159838,ref-bible.00208.00036.00030.00017,ref-bible.00208.00036.00030.00022,שהיתה מושלכת לחורב ביום ולקרח בלילה ,תהיה משלכת לחרב ביום ולקרח בלילה ,ref-bible
3336,ref-sifre-d.43.30.30-ref-sifre-d.43.30.37,ref-bible.0206.25.27.24-ref-bible.0206.25.28.9,84180,84223,14198,14205,ref-sifre-d.00043.00030.00030,ref-sifre-d.00043.00030.00037,777205,777279,131077,131089,ref-bible.00206.00025.00027.00024,ref-bible.00206.00025.00028.00009,יהויכין מלך יהודה שהיה כסאו מעל כל המלכים ,יהויכין מלך יהודה מבית כלא וידבר אתו טבות ויתן את כסאו מעל כסא המלכים ,ref-bible
3337,ref-sifre-d.43.32.64-ref-sifre-d.43.32.78,ref-bible.0207.8.23.1-ref-bible.0207.8.23.15,84744,84824,14288,14301,ref-sifre-d.00043.00032.00064,ref-sifre-d.00043.00032.00078,788865,788945,133153,133166,ref-bible.00207.00008.00023.00001,ref-bible.00207.00008.00023.00015,כי לא מועף לאשר מוצק לה כעת הראשון היקל ארצה זבולן וארצה נפתלי והאחרון הכביד ,כי לא מועף לאשר מוצק לה כעת הראשון הקל ארצה זבלון וארצה נפתלי והאחרון הכביד ,ref-bible
3338,ref-sifre-d.43.34.55-ref-sifre-d.43.34.65,ref-bible.0208.31.21.1-ref-bible.0208.31.21.6,85236,85299,14369,14379,ref-sifre-d.00043.00034.00055,ref-sifre-d.00043.00034.00065,927818,927847,157527,157532,ref-bible.00208.00031.00021.00001,ref-bible.00208.00031.00021.00006,הציבי לך ציונים אלו המצות שישראל מצויינים בהם שימי לך תמרורים ,הציבי לך צינים שמי לך תמרורים ,ref-bible
3339,ref-sifre-d.43.34.73-ref-sifre-d.43.34.77,ref-bible.0301.137.5.1-ref-bible.0301.137.5.5,85333,85359,14384,14388,ref-sifre-d.00043.00034.00073,ref-sifre-d.00043.00034.00077,1248304,1248330,212659,212663,ref-bible.00301.00137.00005.00001,ref-bible.00301.00137.00005.00005,אם אשכחך ירושלם תשכח ימיני ,אם אשכחך ירושלם תשכח ימיני ,ref-bible
3340,ref-sifre-d.43.34.78-ref-sifre-d.43.34.105,ref-bible.0208.31.21.7-ref-bible.0208.31.21.19,85360,85508,14389,14413,ref-sifre-d.00043.00034.00078,ref-sifre-d.00043.00034.00105,927848,927910,157533,157545,ref-bible.00208.00031.00021.00007,ref-bible.00208.00031.00021.00019,"שיתי לבך למסלה דרך הלכת אמר_להם_הקב""ה_לישראל בני ראו באלו דרכים הלכתם ועשו תשובה מיד אתם חוזרים לעריכם שנאמר שובי בתולת ישראל שובי אל עריך אלה ",שתי לבך למסלה דרך הלכתי הלכת שובי בתולת ישראל שבי אל עריך אלה ,ref-bible
3341,ref-sifre-d.43.35.26-ref-sifre-d.43.35.32,ref-bible.0302.4.2.2-ref-bible.0302.4.2.8,85631,85663,14434,14440,ref-sifre-d.00043.00035.00026,ref-sifre-d.00043.00035.00032,1259338,1259369,214678,214684,ref-bible.00302.00004.00002.00002,ref-bible.00302.00004.00002.00008,לקח טוב נתתי לכם תורתי אל תעזובו ,לקח טוב נתתי לכם תורתי אל תעזבו ,ref-bible
3342,ref-sifre-d.43.35.28-ref-sifre-d.44.1.15,ref-bible.0105.11.17.23-ref-bible.0105.11.18.13,85639,85737,14436,14454,ref-sifre-d.00043.00035.00028,ref-sifre-d.00044.00001.00015,363538,363610,60843,60856,ref-bible.00105.00011.00017.00023,ref-bible.00105.00011.00018.00013,נתתי לכם תורתי אל תעזובו ושמתם את דברי אלה על לבבכם ועל נפשכם זו תורה וקשרתם אותם לאות על ידכם ,נתן לכם ושמתם את דברי אלה על לבבכם ועל נפשכם וקשרתם אתם לאות על ידכם ,ref-bible
3343,ref-sifre-d.45.1.1-ref-sifre-d.45.1.8,ref-bible.0105.11.18.1-ref-bible.0105.11.18.8,86049,86087,14504,14510,ref-sifre-d.00045.00001.00001,ref-sifre-d.00045.00001.00008,363546,363584,60845,60851,ref-bible.00105.00011.00018.00001,ref-bible.00105.00011.00018.00008,ושמתם את דברי אלה על לבבכם ועל נפשכם ,ושמתם את דברי אלה על לבבכם ועל נפשכם ,ref-bible
3344,ref-sifre-d.45.1.93-ref-sifre-d.45.1.112,ref-bible.0101.4.7.5-ref-bible.0101.4.8.3,86504,86606,14584,14600,ref-sifre-d.00045.00001.00093,ref-sifre-d.00045.00001.00112,6153,6223,1079,1091,ref-bible.00101.00004.00007.00005,ref-bible.00101.00004.00008.00003,ואם לא תטיב לפתח חטאת רובץ ולא_עוד_אלא שמשאו ומתנו בך שנאמר ואליך תשוקתו ואם אתה רוצה אתה מושל ,ואם לא תיטיב לפתח חטאת רבץ ואליך תשוקתו ואתה תמשל בו ויאמר קין אל ,ref-bible
