,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
11970,ref-t.3.1.12.11.29-ref-t.3.1.12.11.49,ref-bible.0202.18.4.6-ref-bible.0202.18.5.2,542740,542835,84960,84976,ref-t.00003.00001.00012.00011.00029,ref-t.00003.00001.00012.00011.00049,505650,505692,84574,84581,ref-bible.00202.00018.00004.00006,ref-bible.00202.00018.00005.00002,לו בקי היה לך ר'_יהודה_בן_בתירא אמ' לי הין ועל שלחני היה תדיר אמרתי לו ראיתו כשהוא חולץ מימיך ,לי מיכה וישכרני ואהי לו לכהן ויאמרו לו ,ref-bible
11971,ref-t.3.2.4.7.70-ref-t.3.2.4.8.18,ref-bible.0102.34.16.3-ref-bible.0102.34.16.10,562754,562853,88242,88252,ref-t.00003.00002.00004.00007.00070,ref-t.00003.00002.00004.00008.00018,175770,175815,30803,30809,ref-bible.00102.00034.00016.00003,ref-bible.00102.00034.00016.00010,אחר הקיצה מצוה לזון את הבנות ואין_צריך_לומר את הבנים ר'_יוחנן_בן_ברוקה_אומ' חובה לזון את הבנות ,לבניך וזנו בנתיו אחרי אלהיהן והזנו את בניך ,ref-bible
11972,ref-t.3.2.5.1.45-ref-t.3.2.5.1.64,ref-bible.0202.18.19.1-ref-bible.0202.18.19.17,565328,565427,88654,88669,ref-t.00003.00002.00005.00001.00045,ref-t.00003.00002.00005.00001.00064,506947,507032,84800,84816,ref-bible.00202.00018.00019.00001,ref-bible.00202.00018.00019.00017,כהן לכהן אבל בת ישראל לכהן הכל מודים שמעלין לה כל מזונותיה מן החולין ר'_יהודה_בן_בתירה או' שתי ,ויאמרו לו החרש שים ידך על פיך ולך עמנו והיה לנו לאב ולכהן הטוב היותך כהן לבית ,ref-bible
11973,ref-t.3.2.5.10.18-ref-t.3.2.5.10.26,ref-bible.0304.1.7.13-ref-bible.0304.1.8.6,567991,568034,89082,89089,ref-t.00003.00002.00005.00010.00018,ref-t.00003.00002.00005.00010.00026,1334368,1334408,229167,229174,ref-bible.00304.00001.00007.00013,ref-bible.00304.00001.00008.00006,עליה המקרא הזה אם לא תדעי לך היפה בנשים ,על עדרי חבריך אם לא תדעי לך היפה בנשים ,ref-bible
11974,ref-t.3.2.6.10.11-ref-t.3.2.6.10.26,ref-bible.0101.30.31.1-ref-bible.0101.30.31.11,570798,570868,89554,89569,ref-t.00003.00002.00006.00010.00011,ref-t.00003.00002.00006.00010.00026,58213,58260,10373,10383,ref-bible.00101.00030.00031.00001,ref-bible.00101.00030.00031.00011,נותנין להם סלע ואם אמ' אל תתנו להם אלא שקל אין נותנין להם אלא שקל אמ' ,ויאמר מה אתן לך ויאמר יעקב לא תתן לי מאומה אם ,ref-bible
11975,ref-t.3.2.6.10.11-ref-t.3.2.6.10.35,ref-bible.0205.21.6.19-ref-bible.0205.21.7.2,570798,570913,89554,89578,ref-t.00003.00002.00006.00010.00011,ref-t.00003.00002.00006.00010.00035,706707,706761,119546,119556,ref-bible.00205.00021.00006.00019,ref-bible.00205.00021.00007.00002,נותנין להם סלע ואם אמ' אל תתנו להם אלא שקל אין נותנין להם אלא שקל אמ' אם מתו יירשוני אחרים בין שאמ' תנו בין שאמ' ,אתנה לך כרם תחתיו ויאמר לא אתן לך את כרמי ותאמר אליו ,ref-bible
11976,ref-t.3.2.6.10.15-ref-t.3.2.6.10.34,ref-bible.0205.17.18.14-ref-bible.0205.17.19.6,570818,570907,89558,89577,ref-t.00003.00002.00006.00010.00015,ref-t.00003.00002.00006.00010.00034,695862,695902,117681,117687,ref-bible.00205.00017.00018.00014,ref-bible.00205.00017.00019.00006,אמ' אל תתנו להם אלא שקל אין נותנין להם אלא שקל אמ' אם מתו יירשוני אחרים בין שאמ' תנו בין ,ולהמית את בני ויאמר אליה תני לי את בנך ,ref-bible
11977,ref-t.3.2.12.2.60-ref-t.3.2.12.2.64,ref-bible.0102.22.4.14-ref-bible.0102.22.4.18,583543,583569,91581,91585,ref-t.00003.00002.00012.00002.00060,ref-t.00003.00002.00012.00002.00064,148715,148741,26213,26217,ref-bible.00102.00022.00004.00014,ref-bible.00102.00022.00004.00018,מיטב שדהו ומיטב כרמו ישלם ,מיטב שדהו ומיטב כרמו ישלם ,ref-bible
11978,ref-t.3.2.12.5.69-ref-t.3.2.12.5.89,ref-bible.0209.33.32.13-ref-bible.0209.33.33.7,586291,586393,92012,92031,ref-t.00003.00002.00012.00005.00069,ref-t.00003.00002.00012.00005.00089,1044996,1045039,176734,176742,ref-bible.00209.00033.00032.00013,ref-bible.00209.00033.00033.00007,לבא כופין אותה לבא היא רוצה והוא אינו רוצה כופין אותה לבא הוא רוצה לבא לצאת מארץ והיא אינה רוצה אין ,אינם אותם ובבאה הנה באה וידעו כי נביא היה ,ref-bible
11979,ref-t.3.3.2.4.41-ref-t.3.3.2.4.46,ref-bible.0202.14.3.11-ref-bible.0202.14.3.16,590297,590326,92657,92662,ref-t.00003.00003.00002.00004.00041,ref-t.00003.00003.00002.00004.00046,497752,497781,83204,83209,ref-bible.00202.00014.00003.00011,ref-bible.00202.00014.00003.00016,כי אתה הולך לקחת אשה מפלשתים ,כי אתה הולך לקחת אשה מפלשתים ,ref-bible
11980,ref-t.3.3.2.7.14-ref-t.3.3.2.7.21,ref-bible.0208.33.25.6-ref-bible.0208.33.25.13,590709,590750,92731,92738,ref-t.00003.00003.00002.00007.00014,ref-t.00003.00003.00002.00007.00021,935445,935486,158731,158738,ref-bible.00208.00033.00025.00006,ref-bible.00208.00033.00025.00013,בריתי יומם ולילה חקות שמים וארץ לא שמתי ,בריתי יומם ולילה חקות שמים וארץ לא שמתי ,ref-bible
11981,ref-t.3.3.5.1.13-ref-t.3.3.5.1.22,ref-bible.0101.42.30.7-ref-bible.0101.42.31.6,597012,597062,93760,93769,ref-t.00003.00003.00005.00001.00013,ref-t.00003.00003.00005.00001.00022,87468,87528,15672,15681,ref-bible.00101.00042.00030.00007,ref-bible.00101.00042.00031.00006,שניתנו לו במתנה אמ' אילו הייתי יודע שכן לא הייתי ,ויתן אתנו כמרגלים את הארץ ונאמר אליו כנים אנחנו לא היינו ,ref-bible
11982,ref-t.3.3.5.6.27-ref-t.3.3.5.6.41,ref-bible.0204.1.24.1-ref-bible.0204.1.24.14,598777,598855,94044,94056,ref-t.00003.00003.00005.00006.00027,ref-t.00003.00003.00005.00006.00041,588460,588532,99106,99118,ref-bible.00204.00001.00024.00001,ref-bible.00204.00001.00024.00014,בנות ישראל על ר' ישמעאל בכינה המלבישכם שני עם עדנים המעלה עדי זהב על לבושכן ,בנות ישראל אל שאול בכינה המלבשכם שני עם עדנים המעלה עדי זהב על לבושכן ,ref-bible
11983,ref-t.3.3.6.6.3-ref-t.3.3.6.6.6,ref-bible.0104.30.14.8-ref-bible.0104.30.14.11,601388,601412,94489,94492,ref-t.00003.00003.00006.00006.00003,ref-t.00003.00003.00006.00006.00006,322828,322852,54185,54188,ref-bible.00104.00030.00014.00008,ref-bible.00104.00030.00014.00011,אישה יקימנו ואישה יפרנו ,אישה יקימנו ואישה יפרנו ,ref-bible
11984,ref-t.3.3.7.4.36-ref-t.3.3.7.4.50,ref-bible.0208.44.25.27-ref-bible.0208.44.26.1,602995,603066,94776,94789,ref-t.00003.00003.00007.00004.00036,ref-t.00003.00003.00007.00004.00050,959034,959082,162439,162445,ref-bible.00208.00044.00025.00027,ref-bible.00208.00044.00026.00001,נדרה נדרה בתו וקיים לה וסבור אשתו נדרה הרי זה יפר ואם רצה להקים מקים ,הקים תקימנה את נדריכם ועשה תעשינה את נדריכם לכן ,ref-bible
11985,ref-t.3.3.7.4.111-ref-t.3.3.7.5.6,ref-bible.0104.30.14.8-ref-bible.0104.30.15.1,603415,603486,94846,94857,ref-t.00003.00003.00007.00004.00111,ref-t.00003.00003.00007.00005.00006,322828,322857,54185,54189,ref-bible.00104.00030.00014.00008,ref-bible.00104.00030.00015.00001,אישה יקימנו לזו ואישה יפירנו לזו חומר בהקם שאין בהפר ובהפר שאין ,אישה יקימנו ואישה יפרנו ואם ,ref-bible
11986,ref-t.3.5.1.2.99-ref-t.3.5.1.2.105,ref-bible.0302.6.26.1-ref-bible.0302.6.26.7,621452,621478,97824,97830,ref-t.00003.00005.00001.00002.00099,ref-t.00003.00005.00001.00002.00105,1262116,1262142,215212,215218,ref-bible.00302.00006.00026.00001,ref-bible.00302.00006.00026.00007,כי בעד אשה זונה עד ככר לחם ,כי בעד אשה זונה עד ככר לחם ,ref-bible
11987,ref-t.3.5.1.4.15-ref-t.3.5.1.4.44,ref-bible.0205.8.31.2-ref-bible.0205.8.32.17,621964,622131,97907,97934,ref-t.00003.00005.00001.00004.00015,ref-t.00003.00005.00001.00004.00044,668499,668665,113135,113162,ref-bible.00205.00008.00031.00002,ref-bible.00205.00008.00032.00017,אשר יחטא איש לרעהו ונשא בו אלה להאלותו ואתה תשמע מן השמים ועשית ושפטת את עבדיך להורשיע רשע לתת דרכו בראשו וצבתה בטנה ונפלה יריכה ולהצדיק צדיק לתת לו כצדקתו ,אשר יחטא איש לרעהו ונשא בו אלה להאלתו ובא אלה לפני מזבחך בבית הזה_ואתה_תשמע השמים ועשית ושפטת את עבדיך להרשיע רשע לתת דרכו בראשו ולהצדיק צדיק לתת לו כצדקתו ,ref-bible
