,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
8319,ref-bible.0102.16.22.1-ref-bible.0102.16.22.15,ref-mek.4.5.4.83-ref-mek.4.5.5.10,138512,138595,24367,24380,ref-bible.00102.00016.00022.00001,ref-bible.00102.00016.00022.00015,194177,194282,31825,31843,ref-mek.00004.00005.00004.00083,ref-mek.00004.00005.00005.00010,ויהי ביום הששי לקטו לחם משנה שני העמר לאחד ויבאו כל נשיאי העדה ויגידו למשה ,ויהי ביום הששי לקטו וגו' רבי יהושע אומר זה לחם כפול שני העומר לאחד ויבאו כל נשיאי העדה אמרו לו משה ,ref-mek
8320,ref-bible.0102.16.23.1-ref-bible.0102.16.23.15,ref-mek.4.5.5.21-ref-mek.4.5.5.36,138596,138665,24381,24392,ref-bible.00102.00016.00023.00001,ref-bible.00102.00016.00023.00015,194329,194398,31854,31864,ref-mek.00004.00005.00005.00021,ref-mek.00004.00005.00005.00036,ויאמר אלהם הוא אשר_דבר_יהוה שבתון שבת קדש ליהוה מחר את אשר תאפו אפו ,ויאמר אליהם הוא אשר_דבר_ה' אמרו לו אימתי אמר להם מחר את אשר תאפו אפו ,ref-mek
8321,ref-bible.0102.16.23.13-ref-bible.0102.16.25.12,ref-mek.4.5.5.102-ref-mek.4.5.6.12,138653,138854,24390,24426,ref-bible.00102.00016.00023.00013,ref-bible.00102.00016.00025.00012,194723,194896,31917,31949,ref-mek.00004.00005.00005.00102,ref-mek.00004.00005.00006.00012,אשר תאפו אפו ואת אשר תבשלו בשלו ואת כל העדף הניחו לכם למשמרת עד הבקר ויניחו אתו עד הבקר כאשר_צוה_משה ולא הבאיש ורמה לא היתה בו ויאמר משה אכלהו היום כי שבת היום ליהוה היום לא תמצאהו בשדה ,אשר תאפו אפו אפו על אפוי ובשלו על מבושל ואת כל העודף הניחו אותו למשמרת ויניחו אותו עד הבקר לענין שאמר ויאמר משה אכלוהו היום כי שבת היום לה' היום לא תמצאוהו בשדה ,ref-mek
8322,ref-bible.0102.16.25.1-ref-bible.0102.16.26.3,ref-mek.4.5.6.184-ref-mek.4.5.6.189,138790,138870,24415,24429,ref-bible.00102.00016.00025.00001,ref-bible.00102.00016.00026.00003,195795,195829,32095,32100,ref-mek.00004.00005.00006.00184,ref-mek.00004.00005.00006.00189,ויאמר משה אכלהו היום כי שבת היום ליהוה היום לא תמצאהו בשדה ששת ימים תלקטהו ,נאמר אכלוהו היום ששת ימים תלקטוהו ,ref-mek
8323,ref-bible.0102.16.25.5-ref-bible.0102.16.25.12,ref-mek.4.5.6.46-ref-mek.4.5.6.56,138813,138854,24419,24426,ref-bible.00102.00016.00025.00005,ref-bible.00102.00016.00025.00012,195068,195123,31979,31987,ref-mek.00004.00005.00006.00046,ref-mek.00004.00005.00006.00056,כי שבת היום ליהוה היום לא תמצאהו בשדה ,כי שבת היום לה' ומה_תלמוד_לומר היום לא תמצאוהו בשדה ,ref-mek
8324,ref-bible.0102.16.27.4-ref-bible.0102.16.28.7,ref-mek.4.5.7.4-ref-mek.4.6.1.7,138919,138978,24436,24445,ref-bible.00102.00016.00027.00004,ref-bible.00102.00016.00028.00007,196052,196135,32130,32143,ref-mek.00004.00005.00007.00004,ref-mek.00004.00006.00001.00007,יצאו מן העם ללקט ולא מצאו ויאמר_יהוה_אל_משה עד אנה מאנתם ,יצאו מן העם ללקוט ולא מצאו אלו מחוסרי אמנה שבישראל ויאמר_ה'_אל_משה עד אנה מאנתם ,ref-mek
8325,ref-bible.0102.16.28.5-ref-bible.0102.16.28.10,ref-mek.4.6.1.44-ref-mek.4.6.1.49,138966,138997,24443,24448,ref-bible.00102.00016.00028.00005,ref-bible.00102.00016.00028.00010,196339,196372,32174,32179,ref-mek.00004.00006.00001.00044,ref-mek.00004.00006.00001.00049,עד אנה מאנתם לשמר מצותי ותורתי ,עד מתי מאנתם לשמור מצותי ותורותי ,ref-mek
8326,ref-bible.0102.16.29.1-ref-bible.0102.16.29.11,ref-mek.4.6.1.105-ref-mek.4.6.1.127,138998,139041,24449,24458,ref-bible.00102.00016.00029.00001,ref-bible.00102.00016.00029.00011,196635,196736,32233,32251,ref-mek.00004.00006.00001.00105,ref-mek.00004.00006.00001.00127,ראו כי יהוה נתן לכם השבת על כן הוא נתן לכם ,ראו כי ה' נתן לכם השבת אמר_להם_משה לישראל היזהרו כי ה' נתן לכם את השבת שתשמרוה על כן הוא נותן לכם ,ref-mek
8327,ref-bible.0102.16.29.16-ref-bible.0102.16.29.22,ref-mek.4.6.1.138-ref-mek.4.6.1.147,139064,139095,24463,24469,ref-bible.00102.00016.00029.00016,ref-bible.00102.00016.00029.00022,196787,196834,32260,32269,ref-mek.00004.00006.00001.00138,ref-mek.00004.00006.00001.00147,שבו איש תחתיו אל יצא איש ממקמו ,שבו איש תחתיו אלו ארבעה אמות אל יצא איש ממקומו ,ref-mek
8328,ref-bible.0102.16.31.1-ref-bible.0102.16.31.9,ref-mek.4.6.3.1-ref-mek.4.6.3.18,139135,139177,24476,24482,ref-bible.00102.00016.00031.00001,ref-bible.00102.00016.00031.00009,197333,197418,32349,32362,ref-mek.00004.00006.00003.00001,ref-mek.00004.00006.00003.00018,ויקראו בית ישראל את שמו מן והוא כזרע גד ,ויקראו בית ישראל את שמו מן דורשי רשומות אמרו בית ישראל קראו את שמו מן והוא כזרע גד ,ref-mek
