,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
7705,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.11.04-10.14.42-ref-sifra.11.04-10.14.55,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,518149,518222,79079,79092,ref-sifra.00011.04-10.00014.00042,ref-sifra.00011.04-10.00014.00055,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,ונאמר להלן זימה מה זימה שנאמרה להלן עשה למטה כלמעלה אף זימה שנאמר כאן ,ref-sifra
7706,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.12.01-01.15.11-ref-sifra.12.01-01.15.25,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,535618,535692,81782,81796,ref-sifra.00012.01-01.00015.00011,ref-sifra.00012.01-01.00015.00025,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,ונאמר להלן אביה מה אביה האמור להלן זנות עם זיקת הבעל אף אביה האמור כאן ,ref-sifra
7707,ref-sifre-d.302.1.9-ref-sifre-d.302.1.30,ref-sifra.12.03-03.11.79-ref-sifra.12.03-03.11.88,288160,288255,48315,48336,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00030,545742,545792,83272,83281,ref-sifra.00012.03-03.00011.00079,ref-sifra.00012.03-03.00011.00088,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן ,ונאמר להלן חילול מה חילול שנאמר להלן מיתה אף כאן ,ref-sifra
7708,ref-sifre-d.302.1.9-ref-sifre-d.302.1.30,ref-sifra.12.12-16.1.9-ref-sifra.12.12-16.1.18,288160,288255,48315,48336,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00030,595880,595934,90519,90528,ref-sifra.00012.12-16.00001.00009,ref-sifra.00012.12-16.00001.00018,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן ,ונאמר להלן לקיחה' מה לקיחה' האמורה להלן אגודה אף כאן ,ref-sifra
7709,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.12.12-17.5.29-ref-sifra.12.12-17.5.45,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,598156,598249,90880,90896,ref-sifra.00012.12-17.00005.00029,ref-sifra.00012.12-17.00005.00045,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,ונאמר שבעה' באהל מועד מה שבעה' האמור באהל מועד עשה בהן לילות כימים אף שבעה' האמורים כאן ,ref-sifra
7710,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.12.13-18.5.12-ref-sifra.12.13-18.5.25,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,605475,605550,92023,92036,ref-sifra.00012.13-18.00005.00012,ref-sifra.00012.13-18.00005.00025,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,ונאמר להלן מערכת מה מערכת האמור להלן תופס שתים מערכות אף מערכת האמור כאן ,ref-sifra
7711,ref-sifre-d.302.1.9-ref-sifre-d.302.1.30,ref-sifra.12.13-18.7.8-ref-sifra.12.13-18.7.18,288160,288255,48315,48336,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00030,605823,605878,92076,92086,ref-sifra.00012.13-18.00007.00008,ref-sifra.00012.13-18.00007.00018,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן ,ונאמר להלן אזכרה מה אזכרה אמורה להלן מלא הקומץ אף כאן ,ref-sifra
7712,ref-sifre-d.302.1.9-ref-sifre-d.302.1.30,ref-sifra.12.14-19.6.10-ref-sifra.12.14-19.6.21,288160,288255,48315,48336,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00030,609458,609515,92644,92655,ref-sifra.00012.14-19.00006.00010,ref-sifra.00012.14-19.00006.00021,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן ,ונאמר להלן נשיאת חטא' מה נשיאת חטא' אמור להלן כרת אף כאן ,ref-sifra
7713,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.14.03-00.3.69-ref-sifra.14.03-00.3.83,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,667157,667230,101626,101640,ref-sifra.00014.03-00.00003.00069,ref-sifra.00014.03-00.00003.00083,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,האמור להלן כי יפליא ומה נדר האמור להלן בל תאחר לשלמו אף נדר האמור כאן ,ref-sifra
7714,ref-sifre-d.302.1.10-ref-sifre-d.302.1.33,ref-sifra.2.11-13.8.73-ref-sifra.2.12-00.1.2,288167,288270,48316,48339,ref-sifre-d.00302.00001.00010,ref-sifre-d.00302.00001.00033,59915,59980,8954,8965,ref-sifra.00002.11-13.00008.00073,ref-sifra.00002.12-00.00001.00002,להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן חג המצות נאמר ,להלן בקמצו מה הרמה' אמורה להלן בקומצו אף כאן בקומצו אילו אומר ,ref-sifra
7715,ref-sifre-d.302.1.12-ref-sifre-d.302.1.22,ref-sifra.3.05-00.1.58-ref-sifra.3.05-00.1.72,288175,288220,48318,48328,ref-sifre-d.00302.00001.00012,ref-sifre-d.00302.00001.00022,107869,107939,15618,15631,ref-sifra.00003.05-00.00001.00058,ref-sifra.00003.05-00.00001.00072,מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי ,מה אמור להלן נשיא שאין על גביו אלא ה' אלקיו אף נשיא האמור כאן שאין ,ref-sifra
7716,ref-sifre-d.302.1.12-ref-sifre-d.302.1.23,ref-sifra.10.06-00.1.94-ref-sifra.10.06-00.1.108,288175,288223,48318,48329,ref-sifre-d.00302.00001.00012,ref-sifre-d.00302.00001.00023,456103,456178,69568,69582,ref-sifra.00010.06-00.00001.00094,ref-sifra.00010.06-00.00001.00108,מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה ,מה זה הדבר האמור להלן ראשי המטות אף זה הדבר האמור כאן ראשי המטות ומה ,ref-sifra
7717,ref-sifre-d.302.1.12-ref-sifre-d.302.1.25,ref-sifra.12.01-01.15.52-ref-sifra.12.01-01.16.4,288175,288233,48318,48331,ref-sifre-d.00302.00001.00012,ref-sifre-d.00302.00001.00025,535814,535908,81817,81836,ref-sifra.00012.01-01.00015.00052,ref-sifra.00012.01-01.00016.00004,מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור ,מה אביה האמור להלן זנות עם זיקת הבעל אף אביה האמור כאן זנות עם זיקת הבעל אי מה אביה האמור ,ref-sifra
