,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
3415,ref-mek.6.2.7.88-ref-mek.6.2.7.104,ref-bible.0102.19.9.16-ref-bible.0102.19.9.25,242630,242715,39963,39978,ref-mek.00006.00002.00007.00088,ref-mek.00006.00002.00007.00104,143581,143627,25264,25272,ref-bible.00102.00019.00009.00016,ref-bible.00102.00019.00009.00025,וגם בך יאמינו לעולם גם בך גם בנביאים העתידים לעמוד אחריך ויגד משה את דברי העם אל ,וגם בך יאמינו לעולם ויגד משה את דברי העם אל ,ref-bible
3416,ref-mek.6.2.7.224-ref-mek.6.3.1.19,ref-bible.0102.19.10.5-ref-bible.0102.19.11.12,243331,243478,40087,40111,ref-mek.00006.00002.00007.00224,ref-mek.00006.00003.00001.00019,143651,143761,25274,25293,ref-bible.00102.00019.00010.00005,ref-bible.00102.00019.00011.00012,כי ביום השלישי ירד ה' לעיני כל העם על_הר_סיני ויאמר_ה'_אל_משה לך אל העם וקדשתם היום זה יום רביעי ומחר יום חמישי והיו נכונים ליום השלישי ,לך אל העם וקדשתם היום ומחר וכבסו שמלתם והיו נכנים ליום השלישי כי ביום השלישי ירד יהוה לעיני כל העם ,ref-bible
3417,ref-mek.6.3.1.6-ref-mek.6.3.1.31,ref-bible.0102.19.14.5-ref-bible.0102.19.16.5,243401,243537,40098,40123,ref-mek.00006.00003.00001.00006,ref-mek.00006.00003.00001.00031,143958,144075,25337,25356,ref-bible.00102.00019.00014.00005,ref-bible.00102.00019.00016.00005,אל העם וקדשתם היום זה יום רביעי ומחר יום חמישי והיו נכונים ליום השלישי זה יום ששי שנתנה בו תורה ומה עשה משה בחמישי השכים בבקר ,אל העם ויקדש את העם ויכבסו שמלתם ויאמר אל העם היו נכנים לשלשת ימים אל תגשו אל אשה ויהי_ביום_השלישי בהית הבקר ,ref-bible
3418,ref-mek.6.3.1.27-ref-mek.6.3.1.48,ref-bible.0102.24.3.23-ref-bible.0102.24.4.19,243510,243631,40119,40139,ref-mek.00006.00003.00001.00027,ref-mek.00006.00003.00001.00048,152445,152548,26911,26927,ref-bible.00102.00024.00003.00023,ref-bible.00102.00024.00004.00019,עשה משה בחמישי השכים בבקר ובנה מזבח שנאמר וישכם בבקר ויבן מזבח על ההר העמיד שתים עשרה מצבות לשנים עשר שבטי ישראל ,נעשה ויכתב משה את_כל_דברי_יהוה וישכם בבקר ויבן מזבח תחת ההר ושתים עשרה מצבה לשנים עשר שבטי ישראל ,ref-bible
3419,ref-mek.6.3.1.32-ref-mek.6.3.1.38,ref-bible.0206.21.4.1-ref-bible.0206.21.5.2,243538,243579,40124,40130,ref-mek.00006.00003.00001.00032,ref-mek.00006.00003.00001.00038,765255,765325,129223,129230,ref-bible.00206.00021.00004.00001,ref-bible.00206.00021.00005.00002,ובנה מזבח שנאמר וישכם בבקר ויבן מזבח ,ובנה מזבחת בבית_יהוה_אשר_אמר_יהוה בירושלם אשים את שמי ויבן מזבחות ,ref-bible
3420,ref-mek.6.3.1.86-ref-mek.6.3.1.106,ref-bible.0102.24.6.1-ref-bible.0102.24.7.6,243839,243948,40172,40192,ref-mek.00006.00003.00001.00086,ref-mek.00006.00003.00001.00106,152617,152708,26938,26954,ref-bible.00102.00024.00006.00001,ref-bible.00102.00024.00007.00006,ויקח משה מחצי הדם זה חלק למקום וחצי הדם זרק על המזבח זה חלק לציבור ויקח ספר הברית ויקרא באזני העם ,ויקח משה חצי הדם וישם באגנת וחצי הדם זרק על המזבח ויקח ספר הברית ויקרא באזני העם ,ref-bible
3421,ref-mek.6.3.1.148-ref-mek.6.3.1.155,ref-bible.0103.25.2.15-ref-bible.0103.25.3.4,244180,244217,40227,40234,ref-mek.00006.00003.00001.00148,ref-mek.00006.00003.00001.00155,243145,243185,41861,41868,ref-bible.00103.00025.00002.00015,ref-bible.00103.00025.00003.00004,ושבתה הארץ שבת לה' שש שנים תזרע שדך ,ושבתה הארץ שבת ליהוה שש שנים תזרע שדך ,ref-bible
3422,ref-mek.6.3.2.1-ref-mek.6.3.2.19,ref-bible.0102.19.11.1-ref-bible.0102.19.11.12,244715,244813,40312,40330,ref-mek.00006.00003.00002.00001,ref-mek.00006.00003.00002.00019,143695,143761,25282,25293,ref-bible.00102.00019.00011.00001,ref-bible.00102.00019.00011.00012,והיו נכונים ליום השלישי זה יום ששי שבו נתנה תורה שנאמר כי ביום השלישי ירד ה' לעיני כל העם ,והיו נכנים ליום השלישי כי ביום השלישי ירד יהוה לעיני כל העם ,ref-bible
3423,ref-mek.6.3.2.82-ref-mek.6.3.3.3,ref-bible.0104.10.36.1-ref-bible.0104.11.1.2,245126,245178,40380,40388,ref-mek.00006.00003.00002.00082,ref-mek.00006.00003.00003.00003,279073,279122,47021,47029,ref-bible.00104.00010.00036.00001,ref-bible.00104.00011.00001.00002,ובנחה יאמר שובה ה' רבבות אלפי ישראל והגבלת את העם ,ובנחה יאמר שובה יהוה רבבות אלפי ישראל ויהי העם ,ref-bible
3424,ref-mek.6.3.3.15-ref-mek.6.3.4.4,ref-bible.0102.19.12.6-ref-bible.0102.19.13.4,245238,245403,40398,40427,ref-mek.00006.00003.00003.00015,ref-mek.00006.00003.00004.00004,143799,143867,25301,25315,ref-bible.00102.00019.00012.00006,ref-bible.00102.00019.00013.00004,השמרו לכם בלא תעשה עלות בהר יכול לא תעלה אבל יגע תלמוד לומר ונגע בקצהו הרי זה עונש יכול לא יעלה ולא יגע אבל יכניס תלמוד_לומר_עלות בהר ונגע בקצהו לא תיגע בו יד ,השמרו לכם עלות בהר ונגע בקצהו כל הנגע בהר מות יומת לא תגע בו יד ,ref-bible
