,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
11831,ref-m.04.09.3.7.6-ref-m.04.09.3.7.19,ref-bible.0312.29.14.12-ref-bible.0312.29.15.3,605588,605653,94187,94198,ref-m.00004.00009.00003.00007.00006,ref-m.00004.00009.00003.00007.00019,1513947,1513984,260126,260133,ref-bible.00312.00029.00014.00012,ref-bible.00312.00029.00015.00003,תן לו משלו שאתה ושלך שלו וכן בדוד הוא אומר כי ממך הכל ומידך ,ממך הכל ומידך נתנו לך כי גרים אנחנו ,ref-bible
11832,ref-m.04.09.3.8.21-ref-m.04.09.3.8.44,ref-bible.0105.4.9.1-ref-bible.0105.4.9.17,605899,606027,94237,94258,ref-m.00004.00009.00003.00008.00021,ref-m.00004.00009.00003.00008.00044,346531,346618,58130,58144,ref-bible.00105.00004.00009.00001,ref-bible.00105.00004.00009.00017,רק השמר לך ושמור נפשך מאד פן תשכח את הדברים אשר ראו עיניך יכול אפילו תקפה עליו משנתו תלמוד לומר ופן יסורו מלבבך כל ימי חייך ,רק השמר לך ושמר נפשך מאד פן תשכח את_הדברים_אשר ראו עיניך ופן יסורו מלבבך כל_ימי_חייך ,ref-bible
11833,ref-m.04.09.3.14.38-ref-m.04.09.3.14.59,ref-bible.0101.45.20.4-ref-bible.0101.45.22.1,607152,607261,94426,94447,ref-m.00004.00009.00003.00014.00038,ref-m.00004.00009.00003.00014.00059,94597,94711,16934,16953,ref-bible.00101.00045.00020.00004,ref-bible.00101.00045.00022.00001,ישראל שניתן להם כלי חמדה חבה יתירה נודעת להם שניתן להם כלי חמדה שבו נברא העולם שנאמר כי לקח טוב נתתי לכם ,על כליכם כי טוב כל_ארץ_מצרים לכם הוא ויעשו_כן_בני ישראל ויתן להם יוסף עגלות על פי פרעה ויתן להם צדה לדרך לכלם ,ref-bible
11834,ref-m.04.09.3.14.55-ref-m.04.09.3.14.62,ref-bible.0302.4.2.1-ref-bible.0302.4.2.8,607242,607277,94443,94450,ref-m.00004.00009.00003.00014.00055,ref-m.00004.00009.00003.00014.00062,1259335,1259369,214677,214684,ref-bible.00302.00004.00002.00001,ref-bible.00302.00004.00002.00008,כי לקח טוב נתתי לכם תורתי אל תעזובו ,כי לקח טוב נתתי לכם תורתי אל תעזבו ,ref-bible
11835,ref-m.04.09.3.17.70-ref-m.04.09.3.17.84,ref-bible.0208.17.6.1-ref-bible.0208.17.6.15,607934,608011,94555,94569,ref-m.00004.00009.00003.00017.00070,ref-m.00004.00009.00003.00017.00084,898275,898353,152732,152746,ref-bible.00208.00017.00006.00001,ref-bible.00208.00017.00006.00015,והיה כערער בערבה ולא יראה כי יבא טוב ושכן חררים במדבר ארץ מלחה ולא תשב ,והיה כערער בערבה ולא יראה כי יבוא טוב ושכן חררים במדבר ארץ מלחה ולא תשב ,ref-bible
11836,ref-m.04.09.3.17.110-ref-m.04.09.3.17.134,ref-bible.0208.17.8.1-ref-bible.0208.17.8.26,608168,608290,94594,94618,ref-m.00004.00009.00003.00017.00110,ref-m.00004.00009.00003.00017.00134,898398,898523,152755,152780,ref-bible.00208.00017.00008.00001,ref-bible.00208.00017.00008.00026,והיה כעץ שתול על מים ועל יובל ישלח שרשיו ולא יראה כי יבא חום והיה עלהו רענן ובשנת בצורת לא ידאג ולא ימיש מעשות פרי ,והיה כעץ שתול על מים ועל יובל ישלח שרשיו ולא ירא יראה כי יבא חם והיה עלהו רענן ובשנת בצרת לא ידאג ולא ימיש מעשות פרי ,ref-bible
11837,ref-m.04.09.4.1.19-ref-m.04.09.4.1.26,ref-bible.0302.16.32.1-ref-bible.0302.16.32.8,608479,608523,94650,94656,ref-m.00004.00009.00004.00001.00019,ref-m.00004.00009.00004.00001.00026,1273596,1273637,217436,217442,ref-bible.00302.00016.00032.00001,ref-bible.00302.00016.00032.00008,טוב ארך אפים מגבור ומושל ברוחו מלוכד עיר ,טוב ארך אפים מגבור ומשל ברוחו מלכד עיר ,ref-bible
11838,ref-m.04.09.4.1.32-ref-m.04.09.4.1.38,ref-bible.0301.128.2.1-ref-bible.0301.128.2.7,608555,608587,94662,94668,ref-m.00004.00009.00004.00001.00032,ref-m.00004.00009.00004.00001.00038,1244435,1244467,212012,212018,ref-bible.00301.00128.00002.00001,ref-bible.00301.00128.00002.00007,יגיע כפיך כי תאכל אשריך וטוב לך ,יגיע כפיך כי תאכל אשריך וטוב לך ,ref-bible
11839,ref-m.04.09.4.1.43-ref-m.04.09.4.1.56,ref-bible.0203.2.30.19-ref-bible.0203.2.30.24,608612,608688,94672,94683,ref-m.00004.00009.00004.00001.00043,ref-m.00004.00009.00004.00001.00056,521473,521500,87348,87353,ref-bible.00203.00002.00030.00019,ref-bible.00203.00002.00030.00024,לך לעולם הבא איזהו מכובד המכבד את הבריות שנאמר כי מכבדי אכבד ובוזי יקלו ,לי כי מכבדי אכבד ובזי יקלו ,ref-bible
11840,ref-m.04.09.4.19.4-ref-m.04.09.4.19.19,ref-bible.0302.24.17.1-ref-bible.0302.24.18.8,611058,611138,95071,95086,ref-m.00004.00009.00004.00019.00004,ref-m.00004.00009.00004.00019.00019,1282369,1282457,219172,219188,ref-bible.00302.00024.00017.00001,ref-bible.00302.00024.00018.00008,בנפול אויבך אל תשמח ובכשלו אל יגל לבך פן יראה ה' ורע בעיניו והשיב מעליו אפו ,בנפל אויביך אויבך אל תשמח ובכשלו אל יגל לבך פן יראה יהוה ורע בעיניו והשיב מעליו אפו ,ref-bible
11841,ref-m.04.09.5.4.29-ref-m.04.09.5.4.38,ref-bible.0104.14.22.12-ref-bible.0104.14.22.20,612716,612771,95345,95354,ref-m.00004.00009.00005.00004.00029,ref-m.00004.00009.00005.00004.00038,286453,286501,48318,48326,ref-bible.00104.00014.00022.00012,ref-bible.00104.00014.00022.00020,במדבר שנאמר וינסו אותי זה עשר פעמים ולא שמעו בקולי ,ובמדבר וינסו אתי זה עשר פעמים ולא שמעו בקולי ,ref-bible
11842,ref-m.04.09.5.18.34-ref-m.04.09.5.18.48,ref-bible.0206.17.21.16-ref-bible.0206.17.22.7,615808,615886,95873,95886,ref-m.00004.00009.00005.00018.00034,ref-m.00004.00009.00005.00018.00048,754829,754903,127504,127515,ref-bible.00206.00017.00021.00016,ref-bible.00206.00017.00022.00007,ישראל ירבעם חטא והחטיא את הרבים חטא הרבים תלוי בו שנאמר על חטאות ירבעם אשר ,ישראל מאחרי יהוה והחטיאם חטאה גדולה וילכו בני ישראל בכל חטאות ירבעם אשר ,ref-bible
11843,ref-m.04.09.5.18.36-ref-m.04.09.5.18.50,ref-bible.0205.16.19.1-ref-bible.0205.16.19.14,615820,615896,95875,95888,ref-m.00004.00009.00005.00018.00036,ref-m.00004.00009.00005.00018.00050,693177,693251,117258,117268,ref-bible.00205.00016.00019.00001,ref-bible.00205.00016.00019.00014,חטא והחטיא את הרבים חטא הרבים תלוי בו שנאמר על חטאות ירבעם אשר חטא ואשר ,על חטאתו חטאתיו אשר חטא לעשות_הרע_בעיני_יהוה ללכת בדרך ירבעם ובחטאתו אשר ,ref-bible
11844,ref-m.04.09.5.19.60-ref-m.04.09.5.19.64,ref-bible.0302.8.21.1-ref-bible.0302.8.21.5,616248,616280,95939,95943,ref-m.00004.00009.00005.00019.00060,ref-m.00004.00009.00005.00019.00064,1264254,1264283,215621,215625,ref-bible.00302.00008.00021.00001,ref-bible.00302.00008.00021.00005,להנחיל אוהבי יש ואוצרותיהם אמלא ,להנחיל אהבי יש ואצרתיהם אמלא ,ref-bible
